EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
25755,1615394102,16153941,1933,1969,1933,1969,hov2,87500,43750,1,84,84,84,ihvs,AM,0,165.215759277344,124.5971
25759,1615394102,16153941,1933,1933,1920,1920,hov2,87500,43750,1,84,84,84,ihvs,MD,0,165.215759277344,124.5971
25761,1615394102,16153941,1933,1969,1933,1969,hov3,87500,43750,1,84,84,84,ihvs,MD,0,165.215759277344,124.5971
25762,1615394103,16153941,1933,1933,1920,1920,hov3,87500,43750,1,84,84,84,ihvs,AM,0,124.597099304199,124.5971
25764,1615394103,16153941,1933,1969,1933,1969,hov3,87500,43750,1,84,84,84,ihvs,MD,0,124.597099304199,124.5971
25767,1615394104,16153941,1933,1969,1933,1969,hov3,87500,43750,1,84,84,84,ihvs,MD,0,124.597099304199,124.5971
25768,1615394105,16153941,1933,1933,1920,1920,hov3,87500,43750,1,84,84,84,ihvs,AM,0,124.597099304199,124.5971
25770,1615394105,16153941,1933,1969,1933,1969,hov2,87500,43750,1,84,84,84,ihvs,AM,0,124.597099304199,124.5971
25774,1615394105,16153941,1933,1933,1920,1920,hov2,87500,43750,1,84,84,84,ihvs,MD,0,124.597099304199,124.5971
25776,1615394105,16153941,1933,1969,1933,1969,hov3,87500,43750,1,84,84,84,ihvs,MD,0,124.597099304199,124.5971
25800,1615405503,16154055,799,799,799,799,hov2,87500,43750,1,82,82,82,ihvs,AM,0,103.05933380127,103.05933
25880,1615421703,16154217,374,374,618,618,sov,62500,20833.333333333332,1,5,5,7,ilvs,AM,0,576.331359863281,376.68716
25926,1615431202,16154312,2594,2594,1734,1734,hov3,87500,43750,1,82,82,2,ihvs,AM,0,284.623992919922,260.78796
25931,1615431203,16154312,2594,2594,1734,1734,hov3,87500,43750,1,82,82,2,ihvs,AM,0,260.787963867188,260.78796
25934,1615431203,16154312,2594,2594,1734,1734,hov3,87500,43750,1,82,82,2,ihvs,MD,0,260.787963867188,260.78796
25939,1615441202,16154412,677,677,675,675,school_bus,37500,37500,1,82,82,82,ilvs,AM,0,282.342071533203,282.34207
25961,1615446502,16154465,2729,2729,2734,2734,hov3,62500,31250,1,82,82,82,ilvs,AM,0,222.666732788086,167.92363
25967,1615446502,16154465,2729,2729,2734,2734,hov2,62500,31250,1,82,82,82,ilvs,MD,0,222.666732788086,167.92363
25969,1615446502,16154465,2729,2772,2729,2772,hov3,62500,31250,1,82,82,82,ilvs,PM,0,222.666732788086,167.92363
25970,1615446503,16154465,2729,2729,2734,2734,hov3,62500,31250,1,82,82,82,ilvs,AM,0,167.923629760742,167.92363
25972,1615446503,16154465,2729,2772,2729,2772,hov3,62500,31250,1,82,82,82,ilvs,PM,0,167.923629760742,167.92363
25975,1615446504,16154465,2729,2772,2729,2772,hov3,62500,31250,1,82,82,82,ilvs,PM,0,167.923629760742,167.92363
25976,1615446505,16154465,2729,2729,2734,2734,hov3,62500,31250,1,82,82,82,ilvs,AM,0,167.923629760742,167.92363
25982,1615446505,16154465,2729,2729,2734,2734,hov2,62500,31250,1,82,82,82,ilvs,MD,0,167.923629760742,167.92363
25984,1615446505,16154465,2729,2772,2729,2772,hov3,62500,31250,1,82,82,82,ilvs,PM,0,167.923629760742,167.92363
26023,1615451004,16154510,495,495,495,495,hov2,200000,100000,0,7,7,7,ihvs,AM,0,223.044921875,223.04492
26118,1615467802,16154678,2768,2768,2732,2732,hov3,87500,43750,1,82,82,82,ihvs,AM,0,126.107978820801,95.10406
26122,1615467803,16154678,2768,2768,2732,2732,hov3,87500,43750,1,82,82,82,ihvs,AM,0,95.1040573120117,95.10406
26123,1615467804,16154678,2768,2768,2732,2732,hov3,87500,43750,1,82,82,82,ihvs,AM,0,95.1040573120117,95.10406
26132,1615478701,16154787,496,496,309,309,hov2,125000,62500,1,7,7,5,ihvs,AM,0,219.008819580078,181.37376
26136,1615478701,16154787,496,496,309,309,sov,125000,62500,1,7,7,5,ihvs,MD,0,219.008819580078,181.37376
26143,1615478703,16154787,496,496,309,309,hov2,125000,62500,1,7,7,5,ihvs,AM,0,181.373764038086,181.37376
26201,1615498803,16154988,1115,1115,1121,1121,school_bus,200000,100000,0,6,6,6,ihvs,AM,0,257.117584228516,257.11759
26255,1615505303,16155053,53,53,56,56,school_bus,125000,62500,1,84,84,84,ihvs,NT,0,50.5317649841309,50.53176
26257,1615505304,16155053,53,53,1877,1877,hov3,125000,62500,1,84,84,3,ihvs,AM,0,50.5317649841309,50.53176
26262,1615505305,16155053,53,53,1877,1877,hov3,125000,62500,1,84,84,3,ihvs,AM,0,50.5317649841309,50.53176
26297,1615514401,16155144,2456,2456,2459,2459,sov,62500,62500,1,2,2,2,ilvs,PM,0,57.0201606750488,33.59502
26346,1615536603,16155366,1835,1835,1775,1775,school_bus,87500,43750,1,83,83,4,ihvs,AM,0,330.950866699219,330.95086
26425,1615558303,16155583,793,793,802,802,other_auto,125000,62500,1,82,82,82,ihvs,AM,0,61.1370010375977,61.137
26436,1615560601,16155606,328,328,390,390,hov3,125000,62500,1,5,5,5,ihvs,AM,0,71.9135360717773,52.68391
26440,1615560601,16155606,328,328,390,390,sov,125000,62500,1,5,5,5,ihvs,MD,0,71.9135360717773,52.68391
26450,1615560603,16155606,328,328,390,390,hov3,125000,62500,1,5,5,5,ihvs,AM,0,52.683910369873,52.68391
26454,1615560604,16155606,328,328,390,390,hov3,125000,62500,1,5,5,5,ihvs,AM,0,52.683910369873,52.68391
26497,1615570602,16155706,2366,2366,2087,2087,school_bus,87500,87500,0,7,7,7,ihvs,AM,0,68.0811996459961,68.0812
26499,1615570603,16155706,2366,2366,2087,2087,school_bus,87500,87500,0,7,7,7,ihvs,AM,0,68.0811996459961,68.0812
26506,1615571402,16155714,1952,1952,1912,1912,school_bus,12500,6250,1,84,84,84,ilvs,NT,0,334.491394042969,334.49141
26650,1615594603,16155946,657,328,657,328,hov3,125000,62500,1,5,5,5,ihvs,PM,0,74.1007232666016,74.10072
26653,1615594604,16155946,657,328,657,328,hov3,125000,62500,1,5,5,5,ihvs,PM,0,74.1007232666016,74.10072
26697,1615599403,16155994,2585,2585,2581,2581,hov2,200000,100000,0,82,82,82,ihvs,MD,0,85.2907409667969,85.29074
26754,1615606803,16156068,2151,2151,2149,2149,school_bus,87500,43750,1,3,3,3,ihvs,NT,0,140.742462158203,140.74246
26764,1615607603,16156076,2367,2367,2087,2087,hov3,200000,100000,0,7,7,7,ihvs,MD,0,295.956817626953,295.95683
26768,1615607604,16156076,2367,2367,2087,2087,school_bus,200000,100000,0,7,7,7,ihvs,AM,0,295.956817626953,295.95683
26852,1615629902,16156299,1604,1604,1863,1863,hov3,12500,12500,1,4,4,84,ilvs,AM,0,19.4127407073975,19.41274
26939,1615644402,16156444,1164,1187,1164,1187,hov3,37500,18750,1,81,81,81,ilvs,PM,0,386.950897216797,361.63637
26940,1615644403,16156444,1164,1164,1187,1187,school_bus,37500,18750,1,81,81,81,ilvs,AM,0,361.636352539063,361.63637
26944,1615644404,16156444,1164,1164,1187,1187,school_bus,37500,18750,1,81,81,81,ilvs,AM,0,361.636352539063,361.63637
26978,1615645705,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,76.6223983764648,76.6224
27023,1615647203,16156472,1952,1952,1896,1896,hov2,62500,31250,1,84,84,84,ilvs,AM,0,329.334136962891,329.33415
27049,1615652401,16156524,1971,1971,1969,1969,hov2,62500,31250,1,84,84,84,ilvs,PM,0,83.9626388549805,71.76294
27056,1615652403,16156524,1971,1971,1969,1969,other_auto,62500,31250,1,84,84,84,ilvs,AM,0,71.762939453125,71.76294
27058,1615652404,16156524,1971,1971,1969,1969,other_auto,62500,31250,1,84,84,84,ilvs,AM,0,71.762939453125,71.76294
27066,1615652405,16156524,1971,1971,1969,1969,hov2,62500,31250,1,84,84,84,ilvs,PM,0,71.762939453125,71.76294
27183,1615668403,16156684,2751,2751,2619,2619,school_bus,87500,43750,1,82,82,82,ihvs,AM,0,128.804107666016,128.8041
27185,1615668404,16156684,2751,2751,2769,2769,school_bus,87500,43750,1,82,82,82,ihvs,AM,0,128.804107666016,128.8041
27197,1615670401,16156704,1782,1782,NA,NA,lb,12500,12500,1,4,4,NA,v0,AM,1,49.1286392211914,41.99029
27214,1615673303,16156733,895,895,890,890,school_bus,37500,18750,1,83,83,83,ilvs,NT,0,86.0638198852539,86.06382
27262,1615686803,16156868,2055,2055,2050,2050,hov2,200000,100000,0,3,3,3,ihvs,NT,0,115.513442993164,115.51344
27264,1615686804,16156868,2055,2055,2050,2050,school_bus,200000,100000,0,3,3,3,ihvs,AM,0,115.513442993164,115.51344
27266,1615686805,16156868,2055,2055,2050,2050,school_bus,200000,100000,0,3,3,3,ihvs,AM,0,115.513442993164,115.51344
27348,1615700903,16157009,2521,2521,1617,1617,sov,125000,62500,1,82,82,3,ihvs,AM,0,249.015670776367,249.01567
27361,1615703503,16157035,13,13,56,56,sov,200000,100000,0,84,84,84,ihvs,AM,0,257.117584228516,257.11759
27481,1615731303,16157313,1023,1028,1023,1028,other_auto,200000,100000,0,83,83,83,ihvs,PM,0,103.84024810791,103.84025
27484,1615731304,16157313,1023,1028,1023,1028,other_auto,200000,100000,0,83,83,83,ihvs,PM,0,103.84024810791,103.84025
27528,1615743501,16157435,73,73,71,71,hov3,87500,43750,1,84,84,84,ihvs,MD,0,141.50505065918,106.71573
27531,1615743501,16157435,73,73,71,71,sov,87500,43750,1,84,84,84,ihvs,PM,0,141.50505065918,106.71573
27570,1615751103,16157511,2185,2185,2297,2297,hov2,125000,62500,1,3,3,3,ihvs,AM,0,60.604621887207,60.60462
27697,1615780803,16157808,336,336,208,208,hov3,125000,62500,1,5,5,5,ihvs,AM,0,585.916931152344,585.91691
27721,1615781202,16157812,1955,1955,1912,1912,hov2,87500,29166.666666666668,1,84,84,84,ihvi,MD,0,95.1040573120117,95.10406
27884,1615812103,16158121,1557,1557,1774,1774,school_bus,12500,12500,1,2,2,4,v0,NT,1,110.882766723633,110.88278
27888,1615812104,16158121,1557,1828,1557,1828,school_bus,12500,12500,1,2,4,2,v0,PM,1,110.882766723633,110.88278
27891,1615812105,16158121,1557,1828,1557,1828,school_bus,12500,12500,1,2,4,2,v0,PM,1,110.882766723633,110.88278
27919,1615817603,16158176,1951,2039,1951,2039,school_bus,125000,62500,1,84,3,84,ihvs,MD,0,54.7761268615723,54.77613
27926,1615817604,16158176,1951,2039,1951,2039,school_bus,125000,62500,1,84,3,84,ihvs,MD,0,54.7761268615723,54.77613
27940,1615822202,16158222,421,421,444,444,hov2,37500,37500,1,5,5,7,ilvs,AM,0,136.106140136719,136.10615
27993,1615860301,16158603,2452,2452,2452,2452,hov2,62500,31250,1,2,2,2,ilvs,AM,0,125.491943359375,94.63947
27999,1615860302,16158603,2452,2452,2452,2452,hov2,62500,31250,1,2,2,2,ilvs,AM,0,94.6394729614258,94.63947
28016,1615865103,16158651,622,622,623,623,hov3,87500,43750,1,7,7,7,ihvs,AM,0,381.355224609375,381.35522
28018,1615865104,16158651,622,622,623,623,hov3,87500,43750,1,7,7,7,ihvs,AM,0,381.355224609375,381.35522
28035,1615866403,16158664,456,456,2459,2459,hov2,125000,62500,1,7,7,2,ihvs,NT,0,71.4221572875977,71.42215
28115,1615890702,16158907,2750,2750,1693,1693,hov3,62500,62500,1,82,82,2,ilvs,AM,0,213.083831787109,213.08383
28140,1615893403,16158934,1809,1809,1461,1461,hov3,200000,100000,0,4,4,2,ihvs,AM,0,88.1705703735352,88.17057
28161,1615900504,16159005,761,761,765,765,hov2,62500,20833.333333333332,1,82,82,82,ilvi,AM,0,231.145904541016,231.14591
28239,1615927502,16159275,1670,1670,1535,1535,hov3,200000,100000,0,2,2,2,ihvs,AM,0,94.8375473022461,69.47806
28249,1615927503,16159275,1670,1670,1535,1535,hov3,200000,100000,0,2,2,2,ihvs,AM,0,69.4780578613281,69.47806
28252,1615927504,16159275,1670,1670,1535,1535,hov3,200000,100000,0,2,2,2,ihvs,AM,0,69.4780578613281,69.47806
28326,1615946901,16159469,1871,1871,1890,1890,sov,125000,62500,1,3,3,4,ihvs,AM,0,290.865386962891,240.88232
28330,1615946901,16159469,1871,1871,1890,1890,hov2,125000,62500,1,3,3,4,ihvs,MD,0,290.865386962891,240.88232
28340,1615946903,16159469,1871,1871,2048,2048,school_bus,125000,62500,1,3,3,3,ihvs,AM,0,240.88232421875,240.88232
28347,1615946904,16159469,1871,1871,1890,1890,school_bus,125000,62500,1,3,3,4,ihvs,AM,0,240.88232421875,240.88232
28354,1615946904,16159469,1871,1857,1871,1857,hov3,125000,62500,1,3,84,3,ihvs,PM,0,240.88232421875,240.88232
28349,1615946904,16159469,1871,1871,1890,1890,hov2,125000,62500,1,3,3,4,ihvs,MD,0,240.88232421875,240.88232
28357,1615946905,16159469,1871,1871,1890,1890,school_bus,125000,62500,1,3,3,4,ihvs,AM,0,240.88232421875,240.88232
28464,1615968703,16159687,1931,1931,1935,1935,sov,125000,62500,1,84,84,84,ihvs,AM,0,190.614440917969,190.61444
28555,1615996401,16159964,2120,2120,2121,2121,hov2,125000,62500,1,3,3,3,ihvs,AM,0,82.7253112792969,60.60462
28562,1615996401,16159964,2120,2121,2120,2121,hov2,125000,62500,1,3,3,3,ihvs,PM,0,82.7253112792969,60.60462
28573,1615996403,16159964,2120,2120,2121,2121,hov2,125000,62500,1,3,3,3,ihvs,AM,0,60.604621887207,60.60462
28631,1616012702,16160127,164,164,1457,1457,hov2,37500,37500,1,5,5,2,ilvs,AM,0,70.7723770141602,70.77238
28658,1616016403,16160164,2852,2852,1458,1458,hov2,37500,18750,1,83,83,2,ilvs,AM,0,159.647430419922,159.64743000000001
28678,1616019403,16160194,815,815,783,783,hov3,87500,43750,1,82,82,82,ihvs,AM,0,302.476654052734,302.47665
28682,1616019403,16160194,815,803,815,803,hov3,87500,43750,1,82,82,82,ihvs,PM,0,302.476654052734,302.47665
28683,1616019404,16160194,815,815,783,783,hov3,87500,43750,1,82,82,82,ihvs,AM,0,302.476654052734,302.47665
28687,1616019404,16160194,815,803,815,803,hov3,87500,43750,1,82,82,82,ihvs,PM,0,302.476654052734,302.47665
28688,1616019405,16160194,815,815,783,783,hov3,87500,43750,1,82,82,82,ihvs,AM,0,302.476654052734,302.47665
28692,1616019405,16160194,815,803,815,803,hov3,87500,43750,1,82,82,82,ihvs,PM,0,302.476654052734,302.47665
28693,1616019406,16160194,815,815,799,799,hov2,87500,43750,1,82,82,82,ihvs,AM,0,302.476654052734,302.47665
28697,1616021301,16160213,1128,1128,1131,1131,hov2,87500,43750,1,6,6,6,ihvs,AM,0,47.4483757019043,35.78309
28701,1616021301,16160213,1128,1128,1131,1131,sov,87500,43750,1,6,6,6,ihvs,MD,0,47.4483757019043,35.78309
28710,1616021303,16160213,1128,1128,1131,1131,hov2,87500,43750,1,6,6,6,ihvs,AM,0,35.783088684082,35.78309
28755,1616040702,16160407,2347,2347,2355,2355,hov3,125000,62500,1,3,3,3,ihvs,AM,0,132.667175292969,97.19207
28757,1616040702,16160407,2347,2347,2355,2355,hov3,125000,62500,1,3,3,3,ihvs,MD,0,132.667175292969,97.19207
28763,1616040704,16160407,2347,2347,2355,2355,hov3,125000,62500,1,3,3,3,ihvs,AM,0,97.1920700073242,97.19207
28765,1616040704,16160407,2347,2347,2355,2355,hov3,125000,62500,1,3,3,3,ihvs,MD,0,97.1920700073242,97.19207
28767,1616040705,16160407,2347,2347,2355,2355,hov3,125000,62500,1,3,3,3,ihvs,AM,0,97.1920700073242,97.19207
28937,1616066204,16160662,1712,1712,2596,2596,hov2,87500,29166.666666666668,1,2,2,82,ihvi,AM,0,405.116333007813,405.11632
28939,1616066204,16160662,1712,1712,2686,2686,hov2,87500,29166.666666666668,1,2,2,82,ihvi,PM,0,405.116333007813,405.11632
28955,1616069703,16160697,2479,2479,2481,2481,school_bus,125000,62500,1,2,2,2,ihvs,AM,0,74.1860046386719,74.186
28959,1616069704,16160697,2479,2479,2481,2481,school_bus,125000,62500,1,2,2,2,ihvs,AM,0,74.1860046386719,74.186
28993,1616084101,16160841,1817,1496,1817,1496,hov3,200000,100000,0,4,2,4,ihvs,PM,0,599.286315917969,387.737
29005,1616084103,16160841,1817,1817,1541,1541,hov3,200000,100000,0,4,4,2,ihvs,NT,0,387.736999511719,387.737
29015,1616084104,16160841,1817,1496,1817,1496,hov3,200000,100000,0,4,2,4,ihvs,PM,0,387.736999511719,387.737
29089,1616096302,16160963,645,645,617,617,sov,125000,41666.666666666664,1,7,7,7,ihvi,MD,0,99.7056350708008,88.74556
29224,1616129004,16161290,1235,308,1235,308,hov3,37500,12500,1,6,5,6,ilvs,NT,0,573.742370605469,573.74239
29227,1616129006,16161290,1235,1235,1358,1358,hov2,37500,12500,1,6,6,6,ilvs,AM,0,573.742370605469,573.74239
29234,1616129802,16161298,2177,2177,1641,1641,sov,87500,29166.666666666668,1,3,3,2,ihvs,AM,0,309.796081542969,202.48109
29248,1616130201,16161302,2377,2377,2327,2327,hov2,87500,43750,1,3,3,3,ihvs,AM,0,475.201446533203,405.11632
29260,1616130203,16161302,2377,2377,2087,2087,school_bus,87500,43750,1,3,3,7,ihvs,AM,0,405.116333007813,405.11632
29264,1616130204,16161302,2377,2377,2327,2327,hov2,87500,43750,1,3,3,3,ihvs,AM,0,405.116333007813,405.11632
29291,1616138101,16161381,2544,2544,1688,1688,hov3,125000,41666.666666666664,1,2,2,2,ihvs,AM,0,328.804351806641,240.88232
29301,1616138104,16161381,2544,2544,1688,1688,hov3,125000,41666.666666666664,1,2,2,2,ihvs,AM,0,240.88232421875,240.88232
29303,1616138104,16161381,2544,2608,2544,2608,hov3,125000,41666.666666666664,1,2,2,2,ihvs,PM,0,240.88232421875,240.88232
29304,1616138105,16161381,2544,2544,1688,1688,hov3,125000,41666.666666666664,1,2,2,2,ihvs,AM,0,240.88232421875,240.88232
29322,1616146401,16161464,2005,2005,1912,1912,hov2,125000,125000,0,84,84,84,ihvs,NT,0,61.081226348877,44.74815
29327,1616146401,16161464,2005,2005,1916,1916,hov2,125000,125000,0,84,84,84,ihvs,PM,0,61.081226348877,44.74815
29329,1616146402,16161464,2005,2005,1912,1912,hov2,125000,125000,0,84,84,84,ihvs,NT,0,44.7481498718262,44.74815
29336,1616146403,16161464,2005,2005,1916,1916,hov2,125000,125000,0,84,84,84,ihvs,AM,0,44.7481498718262,44.74815
29442,1616164202,16161642,391,391,337,337,lb,12500,6250,1,5,5,5,v0,AM,1,171.441131591797,171.44113
29473,1616173404,16161734,618,618,645,645,other_auto,62500,20833.333333333332,1,7,7,7,ilvs,NT,0,607.769775390625,607.76975
29495,1616183301,16161833,1013,1013,991,991,hov2,62500,31250,1,83,83,83,ilvs,AM,0,112.598442077637,84.91587
29500,1616183302,16161833,1013,1013,991,991,sov,62500,31250,1,83,83,83,ilvs,PM,0,112.598442077637,84.91587
29510,1616191701,16161917,2064,2064,576,576,hov3,200000,100000,0,84,84,1,ihvs,AM,0,124.247940063477,91.02413
29517,1616191701,16161917,2064,576,2064,576,hov3,200000,100000,0,84,1,84,ihvs,PM,0,124.247940063477,91.02413
29520,1616191703,16161917,2064,2064,576,576,hov3,200000,100000,0,84,84,1,ihvs,AM,0,91.0241317749023,91.02413
29524,1616191705,16161917,2064,2064,2134,2134,school_bus,200000,100000,0,84,84,3,ihvs,AM,0,91.0241317749023,91.02413
29539,1616197503,16161975,1115,1115,1121,1121,hov2,200000,100000,0,6,6,6,ihvs,AM,0,370.354949951172,370.35495
29543,1616197504,16161975,1115,1115,1121,1121,hov2,200000,100000,0,6,6,6,ihvs,AM,0,370.354949951172,370.35495
29559,1616199002,16161990,2129,2129,2178,2178,hov3,87500,43750,1,3,3,3,ihvs,MD,0,170.794235229492,128.8041
29561,1616199002,16161990,2129,2129,2178,2178,hov2,87500,43750,1,3,3,3,ihvs,MD,0,170.794235229492,128.8041
29567,1616199004,16161990,2129,2129,2178,2178,hov3,87500,43750,1,3,3,3,ihvs,MD,0,128.804107666016,128.8041
29569,1616199004,16161990,2129,2129,2178,2178,hov2,87500,43750,1,3,3,3,ihvs,MD,0,128.804107666016,128.8041
29602,1616209302,16162093,1339,1339,637,637,sov,62500,31250,1,6,6,7,ilvs,MD,0,71.2350082397461,53.72172
29604,1616209303,16162093,1339,1339,637,637,hov3,62500,31250,1,6,6,7,ilvs,AM,0,53.7217216491699,53.72172
29607,1616209304,16162093,1339,1339,637,637,hov3,62500,31250,1,6,6,7,ilvs,AM,0,53.7217216491699,53.72172
29617,1616211102,16162111,2002,2002,1995,1995,hov3,125000,62500,1,84,84,84,ihvs,AM,0,74.769416809082,54.77613
29621,1616211102,16162111,2002,2002,1995,1995,hov2,125000,62500,1,84,84,84,ihvs,MD,0,74.769416809082,54.77613
29626,1616211103,16162111,2002,2002,1995,1995,hov3,125000,62500,1,84,84,84,ihvs,AM,0,54.7761268615723,54.77613
29630,1616211104,16162111,2002,2002,1995,1995,hov3,125000,62500,1,84,84,84,ihvs,AM,0,54.7761268615723,54.77613
29634,1616211104,16162111,2002,2002,1995,1995,hov2,125000,62500,1,84,84,84,ihvs,MD,0,54.7761268615723,54.77613
29731,1616234004,16162340,1645,1460,1645,1460,other_auto,87500,43750,1,2,2,2,ihvs,PM,0,299.122497558594,299.12251
29741,1616242801,16162428,3087,3087,1207,1207,hov2,37500,37500,1,81,81,81,ilvs,AM,0,178.751190185547,155.43582
29750,1616242802,16162428,3087,3087,1207,1207,hov2,37500,37500,1,81,81,81,ilvs,AM,0,155.435821533203,155.43582
29765,1616246102,16162461,2480,2480,2452,2452,sov,200000,100000,0,2,2,2,ihvs,PM,0,273.554962158203,226.54656
29767,1616246103,16162461,2480,2480,2452,2452,hov2,200000,100000,0,2,2,2,ihvs,AM,0,226.54655456543,226.54656
29962,1616297403,16162974,1367,1367,1370,1370,school_bus,200000,100000,0,6,6,6,ihvs,AM,0,157.029693603516,157.02969
29964,1616297404,16162974,1367,1367,1370,1370,school_bus,200000,100000,0,6,6,6,ihvs,AM,0,157.029693603516,157.02969
30020,1616306003,16163060,2064,2064,1580,1580,sov,125000,62500,1,84,84,4,ihvs,NT,0,150.203414916992,150.20342
30196,1616343803,16163438,826,826,823,823,school_bus,62500,31250,1,82,82,82,ilvs,AM,0,248.104843139648,248.10484
30229,1616348101,16163481,815,815,783,783,hov2,37500,37500,1,82,82,82,ilvs,AM,0,306.800262451172,266.78284
30231,1616348101,16163481,815,815,783,783,sov,37500,37500,1,82,82,82,ilvs,MD,0,306.800262451172,266.78284
30235,1616348102,16163481,815,815,783,783,hov2,37500,37500,1,82,82,82,ilvs,AM,0,266.782836914063,266.78284
30241,1616349901,16163499,168,168,623,623,hov2,87500,43750,1,5,5,7,ihvs,AM,0,57.3386573791504,42.00634
30245,1616349901,16163499,168,168,623,623,sov,87500,43750,1,5,5,7,ihvs,PM,0,57.3386573791504,42.00634
30253,1616349903,16163499,168,168,623,623,hov2,87500,43750,1,5,5,7,ihvs,AM,0,42.0063438415527,42.00634
30280,1616352404,16163524,2830,2830,2811,2811,school_bus,37500,18750,1,83,83,83,ilvs,AM,0,283.270568847656,283.27057
30286,1616352405,16163524,2830,2796,2830,2796,school_bus,37500,18750,1,83,82,83,ilvs,PM,0,283.270568847656,283.27057
30401,1616375702,16163757,2495,2495,2734,2734,sov,125000,125000,0,82,82,82,ihvs,AM,0,128.287750244141,128.28774
30449,1616383103,16163831,1520,1520,1513,1513,hov2,200000,100000,0,2,2,2,ihvs,AM,0,123.278457641602,123.27846
30483,1616385902,16163859,2771,2771,2701,2701,hov3,87500,43750,1,82,82,82,ihvs,AM,0,126.107978820801,95.10406
30489,1616385902,16163859,2771,2701,2771,2701,hov2,87500,43750,1,82,82,82,ihvs,MD,0,126.107978820801,95.10406
30498,1616385903,16163859,2771,2771,2701,2701,hov3,87500,43750,1,82,82,82,ihvs,AM,0,95.1040573120117,95.10406
30545,1616391502,16163915,3,3,2,2,hov3,62500,31250,1,84,84,84,ilvs,AM,0,223.004379272461,190.11456
30548,1616391502,16163915,3,6,3,6,sov,62500,31250,1,84,84,84,ilvs,AM,0,223.004379272461,190.11456
30549,1616391503,16163915,3,3,2,2,hov3,62500,31250,1,84,84,84,ilvs,AM,0,190.114562988281,190.11456
30551,1616391504,16163915,3,3,2,2,hov3,62500,31250,1,84,84,84,ilvs,AM,0,190.114562988281,190.11456
30554,1616391505,16163915,3,3,2,2,hov3,62500,31250,1,84,84,84,ilvs,AM,0,190.114562988281,190.11456
30599,1616396503,16163965,802,802,793,793,school_bus,12500,6250,1,82,82,82,ilvs,AM,0,208.865295410156,208.8653
30648,1616414205,16164142,2055,2055,2385,2385,hov3,62500,15625,1,3,3,3,ilvi,NT,0,563.659118652344,563.65913
30655,1616416402,16164164,635,635,617,617,hov3,62500,62500,1,7,7,7,ilvs,AM,0,392.237579345703,392.23759
30657,1616416403,16164164,635,635,617,617,hov3,62500,62500,1,7,7,7,ilvs,AM,0,392.237579345703,392.23759
30711,1616428301,16164283,1559,1559,1517,1517,hov2,87500,87500,0,2,2,2,ihvs,AM,0,77.1038513183594,58.1477
30722,1616428302,16164283,1559,1559,1517,1517,hov2,87500,87500,0,2,2,2,ihvs,AM,0,58.1477012634277,58.1477
30821,1616444803,16164448,2351,2351,2353,2353,hov3,200000,100000,0,3,3,3,ihvs,AM,0,72.0290069580078,72.02901
30829,1616450901,16164509,2427,2427,2459,2459,hov3,125000,125000,0,2,2,2,ihvs,AM,0,53.5244407653809,39.21204
30840,1616450901,16164509,2427,2427,2459,2459,hov3,125000,125000,0,2,2,2,ihvs,NT,0,53.5244407653809,39.21204
30842,1616450901,16164509,2427,2427,2459,2459,sov,125000,125000,0,2,2,2,ihvs,NT,0,53.5244407653809,39.21204
30844,1616450902,16164509,2427,2427,2459,2459,hov3,125000,125000,0,2,2,2,ihvs,AM,0,39.212043762207,39.21204
30849,1616450903,16164509,2427,2427,2459,2459,hov3,125000,125000,0,2,2,2,ihvs,AM,0,39.212043762207,39.21204
30892,1616456902,16164569,1040,1040,1051,1051,hov2,62500,31250,1,83,83,83,ilvs,NT,0,105.366729736328,79.46209
30896,1616456903,16164569,1040,1040,1051,1051,hov2,62500,31250,1,83,83,83,ilvs,NT,0,79.4620895385742,79.46209
30942,1616467001,16164670,2028,2028,2190,2190,hov2,62500,62500,1,3,3,3,ilvs,AM,0,76.7271957397461,57.86365
30967,1616481701,16164817,2064,2064,2054,2054,sov,125000,62500,1,84,84,3,ihvs,PM,0,82.7253112792969,60.60462
31002,1616487204,16164872,2596,2596,1457,1457,hov2,200000,100000,0,82,82,2,ihvs,AM,0,277.315216064453,277.31522
31044,1616493504,16164935,2344,2344,2327,2327,school_bus,37500,18750,1,3,3,3,ilvs,AM,0,94.6394729614258,94.63947
31065,1616494003,16164940,2196,2196,2054,2054,school_bus,125000,62500,1,3,3,3,ihvs,AM,0,140.742462158203,140.74246
31085,1616495403,16164954,2355,2355,2097,2097,school_bus,200000,100000,0,3,3,3,ihvi,NT,0,77.2623672485352,77.26237
31087,1616495404,16164954,2355,2355,2302,2302,school_bus,200000,100000,0,3,3,3,ihvi,NT,0,77.2623672485352,77.26237
31103,1616499203,16164992,2002,2002,2034,2034,school_bus,62500,31250,1,84,84,3,ilvs,AM,0,88.1705703735352,88.17057
31105,1616499204,16164992,2002,2002,2034,2034,school_bus,62500,31250,1,84,84,3,ilvs,AM,0,88.1705703735352,88.17057
31192,1616519402,16165194,332,332,125,125,hov3,125000,62500,1,5,5,5,ihvs,AM,0,84.2084121704102,61.69115
