EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
24281,1615042401,16150424,1524,1524,1498,1498,hov2,87500,43750,1,2,2,2,ihvs,MD,0,84.7693405151367,81.90275
24285,1615042401,16150424,1524,1524,1498,1498,hov2,87500,43750,1,2,2,2,ihvs,MD,0,84.7693405151367,81.90275
24352,1615067902,16150679,2212,2212,2212,2212,sov,12500,6250,1,3,3,3,ilvi,MD,0,64.8251342773438,67.31582
24377,1615076702,16150767,2022,2022,2032,2032,sov,200000,100000,0,3,3,3,ihvs,PM,0,72.5954513549805,53.18348
24392,1615079902,16150799,497,497,567,567,hov2,62500,62500,1,7,7,1,ilvs,AM,0,44.3304405212402,44.33044
24415,1615084201,16150842,1477,1477,590,590,sov,87500,43750,1,2,2,1,ihvi,MD,0,27.332202911377,23.36086
24430,1615085502,16150855,369,369,351,351,hov2,125000,62500,1,5,5,5,ihvs,MD,0,77.4056091308594,68.89685
24439,1615088502,16150885,498,498,164,164,sov,87500,43750,1,7,7,5,ihvs,PM,0,313.411529541016,236.35861
24583,1615122501,16151225,396,396,362,362,sov,37500,18750,1,5,5,5,ilvi,MD,0,178.163070678711,237.86791
24606,1615123503,16151235,917,917,956,956,other_auto,37500,18750,1,83,83,83,ilvi,NT,0,361.237945556641,361.23793
24674,1615132203,16151322,2496,2496,2705,2705,sov,125000,41666.666666666664,1,82,82,82,ihvs,MD,0,162.167678833008,138.60485
24683,1615141401,16151414,1638,1638,1612,1612,hov2,37500,18750,1,3,3,2,ilvs,AM,0,114.657920837402,119.06326
24685,1615141401,16151414,1638,1638,1612,1612,sov,37500,18750,1,3,3,2,ilvs,MD,0,114.657920837402,119.06326
24747,1615150601,16151506,1351,1351,1370,1370,hov3,125000,62500,1,6,6,6,ihvs,AM,0,32.4263381958008,26.85411
24750,1615150601,16151506,1351,1351,1370,1370,sov,125000,62500,1,6,6,6,ihvs,MD,0,32.4263381958008,26.85411
24815,1615170903,16151709,241,241,491,491,sov,87500,29166.666666666668,1,5,5,7,ihvi,MD,0,890.379638671875,759.06194
24817,1615170903,16151709,241,241,440,440,hov2,87500,29166.666666666668,1,5,5,7,ihvi,PM,0,890.379638671875,759.06194
24847,1615179801,16151798,128,128,490,490,lb,12500,6250,1,5,5,7,v0,MD,1,770.477478027344,514.47482
24857,1615181001,16151810,2405,2405,2464,2464,hov3,125000,125000,0,7,7,2,ihvs,NT,0,45.9016036987305,33.62755
24859,1615181001,16151810,2405,2405,2405,2405,sov,125000,125000,0,7,7,7,ihvs,PM,0,45.9016036987305,33.62755
24929,1615200301,16152003,2405,2405,587,587,sov,62500,62500,1,7,7,7,ilvs,NT,0,62.9508781433105,41.14436
25020,1615222901,16152229,2433,2433,2551,2551,hov2,87500,29166.666666666668,1,2,2,2,ihvs,MD,0,163.169052124023,149.50435
25027,1615222902,16152229,2433,2433,2551,2551,hov2,87500,29166.666666666668,1,2,2,2,ihvs,MD,0,163.169052124023,149.50435
25059,1615229801,16152298,1440,1431,1440,1431,sov,37500,18750,1,2,2,2,ilvi,MD,0,39.1179351806641,40.62091
25055,1615229801,16152298,1440,1440,1501,1501,hov2,37500,18750,1,2,2,2,ilvi,AM,0,39.1179351806641,40.62091
25062,1615229801,16152298,1440,1440,1501,1501,sov,37500,18750,1,2,2,2,ilvi,NT,0,39.1179351806641,40.62091
25159,1615249301,16152493,1277,1277,1280,1280,hov2,125000,62500,1,6,6,6,ihvi,AM,0,24.1243343353271,17.6735
25165,1615249301,16152493,1277,1277,1280,1280,sov,125000,62500,1,6,6,6,ihvi,PM,0,24.1243343353271,17.6735
25174,1615249302,16152493,1277,1280,1277,1280,hov2,125000,62500,1,6,6,6,ihvi,NT,0,30.8791484832764,17.6735
25253,1615261702,16152617,1138,1138,1276,1276,sov,87500,43750,1,6,6,6,ihvi,NT,0,24.9658699035645,18.82796
25281,1615271001,16152710,1638,1638,1756,1756,hov2,37500,37500,1,3,3,4,ilvs,NT,0,90.2284164428711,69.40647
25351,1615295101,16152951,1793,1793,1214,1214,hov3,62500,62500,1,4,4,81,ilvs,PM,0,112.076591491699,66.03306
25385,1615302901,16153029,1670,1670,2226,2226,sov,37500,37500,1,2,2,3,ilvs,NT,0,52.2084999084473,52.2085
25404,1615308601,16153086,539,539,522,522,sov,125000,62500,1,7,7,7,ihvs,PM,0,45.3529167175293,33.22558
25406,1615308601,16153086,539,540,539,540,sov,125000,62500,1,7,7,7,ihvs,PM,0,45.3529167175293,33.22558
25414,1615312301,16153123,2377,2377,2377,2377,hov2,125000,62500,1,3,3,3,ihvs,PM,0,84.2739410400391,72.02901
25416,1615312301,16153123,2377,2377,2377,2377,sov,125000,62500,1,3,3,3,ihvs,NT,0,84.2739410400391,72.02901
25422,1615312303,16153123,2377,2382,2377,2382,hov2,125000,62500,1,3,3,3,ihvs,PM,0,72.0290069580078,72.02901
25423,1615312303,16153123,2377,2377,2377,2377,hov2,125000,62500,1,3,3,3,ihvs,PM,0,72.0290069580078,72.02901
25427,1615314901,16153149,1651,1698,1651,1698,sov,37500,18750,1,2,2,2,ilvi,AM,0,142.536575317383,123.94484
25437,1615326701,16153267,1032,1032,1743,1743,sov,62500,31250,1,83,83,4,ilvs,MD,0,48.0225944519043,47.08098
25450,1615327001,16153270,2203,2203,1857,1857,sov,37500,37500,1,3,3,84,ilvs,MD,0,43.7367782592773,33.64367
25454,1615327001,16153270,2203,2203,1857,1857,hov2,37500,37500,1,3,3,84,ilvs,PM,0,43.7367782592773,33.64367
25459,1615328401,16153284,2354,2354,2067,2067,sov,125000,62500,1,3,3,84,ihvs,MD,0,45.4427032470703,33.29136
25563,1615346801,16153468,437,437,2740,2740,sov,62500,31250,1,7,7,82,ilvs,AM,0,44.3708076477051,37.82678
25590,1615356601,16153566,1323,1223,1323,1223,hov2,200000,100000,0,6,81,6,ihvs,NT,0,30.9390983581543,29.89285
25598,1615356602,16153566,1323,1223,1323,1223,hov2,200000,100000,0,6,81,6,ihvs,NT,0,30.9390983581543,29.89285
25617,1615371802,16153718,407,407,301,301,sov,62500,31250,1,5,5,5,ilvs,MD,0,120.851997375488,91.14027
25831,1615416502,16154165,2196,2196,2302,2302,hov3,125000,125000,0,3,3,3,ihvs,AM,0,123.330223083496,123.33022
25836,1615416503,16154165,2196,2196,2302,2302,hov3,125000,125000,0,3,3,3,ihvs,AM,0,123.330223083496,123.33022
25842,1615416601,16154166,136,136,1358,1358,sov,125000,62500,1,5,5,6,ihvs,NT,0,31.7470417022705,33.22558
25848,1615417101,16154171,41,41,19,19,hov3,37500,12500,1,84,84,84,ilvs,MD,0,199.119689941406,153.16899
25855,1615417103,16154171,41,19,41,19,hov3,37500,12500,1,84,84,84,ilvs,MD,0,153.168991088867,153.16899
25861,1615417105,16154171,41,41,16,16,hov3,37500,12500,1,84,84,84,ilvs,AM,0,153.168991088867,153.16899
25864,1615420001,16154200,622,622,628,628,sov,87500,43750,1,7,7,7,ihvs,MD,0,34.8646278381348,33.20441
25906,1615424801,16154248,2245,2245,2242,2242,other_auto,12500,12500,1,3,3,3,v0,PM,1,162.79280090332,132.0684
25992,1615451001,16154510,495,495,645,645,hov2,200000,100000,0,7,7,7,ihvs,AM,0,269.326751708984,223.04492
26021,1615451003,16154510,495,495,645,645,hov2,200000,100000,0,7,7,7,ihvs,AM,0,223.044921875,223.04492
26051,1615456601,16154566,783,783,790,790,sov,12500,12500,1,82,82,82,ilvs,MD,0,603.447387695313,670.49713
26181,1615495701,16154957,732,732,2369,2369,hov2,87500,43750,1,82,82,2,ihvs,NT,0,58.2832908630371,57.14048
26278,1615508301,16155083,1616,1616,1576,1576,sov,37500,37500,1,2,2,2,ilvs,MD,0,175.729995727539,218.29814
26289,1615510901,16155109,1544,1544,1467,1467,sov,62500,62500,1,2,2,2,ilvs,NT,0,129.264801025391,118.43943
26291,1615514401,16155144,2456,2456,1435,1435,sov,62500,62500,1,2,2,2,ilvs,AM,0,44.5470008850098,33.59502
26299,1615514401,16155144,2456,2050,2456,2050,sov,62500,62500,1,2,3,2,ilvs,PM,0,44.5470008850098,33.59502
26309,1615517201,16155172,2953,2953,1438,1438,eb,125000,62500,1,81,81,2,ihvs,NT,0,63.671272277832,75.32833
26402,1615548101,16155481,1998,1998,2164,2164,hov3,87500,43750,1,84,84,3,ihvs,MD,0,33.8684959411621,33.20441
26407,1615548102,16155481,1998,1997,1998,1997,hov2,87500,43750,1,84,3,84,ihvs,MD,0,33.8684959411621,33.20441
26405,1615548102,16155481,1998,1998,2017,2017,sov,87500,43750,1,84,84,3,ihvs,MD,0,23.7079467773438,33.20441
26410,1615548102,16155481,1998,1998,2164,2164,hov3,87500,43750,1,84,84,3,ihvs,MD,0,33.8684959411621,33.20441
26438,1615560601,16155606,328,328,362,362,sov,125000,62500,1,5,5,5,ihvs,MD,0,71.9135360717773,52.68391
26468,1615562601,16155626,333,333,395,395,sov,37500,18750,1,5,5,5,ilvs,MD,0,392.567108154297,392.56709
26471,1615567201,16155672,2495,2495,2471,2471,sov,125000,62500,1,82,82,2,ihvs,AM,0,29.8839664459229,33.20441
26478,1615567301,16155673,1625,1625,1626,1626,hov2,125000,62500,1,3,3,3,ihvs,MD,0,70.6767654418945,67.3112
26487,1615567302,16155673,1625,1625,1626,1626,hov2,125000,62500,1,3,3,3,ihvs,MD,0,75.624137878418,67.3112
26513,1615571403,16155714,1952,1952,1909,1909,hov3,12500,6250,1,84,84,84,ilvs,AM,0,334.491394042969,334.49141
26517,1615571404,16155714,1952,1952,1909,1909,hov3,12500,6250,1,84,84,84,ilvs,AM,0,334.491394042969,334.49141
26540,1615571701,16155717,1780,1780,1570,1570,sov,37500,37500,1,4,4,4,ilvs,NT,0,233.579010009766,218.29814
26581,1615579801,16155798,2107,2107,2176,2176,hov3,87500,43750,1,3,3,3,ihvs,AM,0,64.0880661010742,54.77613
26587,1615579804,16155798,2107,2107,2176,2176,hov3,87500,43750,1,3,3,3,ihvs,AM,0,54.7761268615723,54.77613
26593,1615583401,16155834,164,164,89,89,sov,37500,18750,1,5,5,5,ilvs,NT,0,120.009826660156,112.15872
26599,1615583401,16155834,164,164,188,188,sov,37500,18750,1,5,5,5,ilvs,MD,0,120.009826660156,112.15872
26688,1615599401,16155994,2585,2593,2585,2593,hov2,200000,100000,0,82,82,82,ihvs,NT,0,116.421859741211,85.29074
26689,1615599402,16155994,2585,2585,2581,2581,hov2,200000,100000,0,82,82,82,ihvs,MD,0,116.421859741211,85.29074
26696,1615599402,16155994,2585,2593,2585,2593,hov3,200000,100000,0,82,82,82,ihvs,NT,0,116.421859741211,85.29074
26705,1615599403,16155994,2585,2593,2585,2593,hov2,200000,100000,0,82,82,82,ihvs,NT,0,85.2907409667969,85.29074
26711,1615599404,16155994,2585,2593,2585,2593,hov3,200000,100000,0,82,82,82,ihvs,NT,0,85.2907409667969,85.29074
26717,1615599405,16155994,2585,2593,2585,2593,hov3,200000,100000,0,82,82,82,ihvs,NT,0,85.2907409667969,85.29074
26723,1615599406,16155994,2585,2593,2585,2593,hov3,200000,100000,0,82,82,82,ihvs,NT,0,85.2907409667969,85.29074
26756,1615607601,16156076,2367,2367,2087,2087,hov3,200000,100000,0,7,7,7,ihvs,MD,0,250.157516479492,295.95683
26801,1615618101,16156181,1678,1678,1624,1624,sov,62500,31250,1,2,2,3,ilvs,MD,0,77.2219467163086,73.54471
26804,1615618101,16156181,1678,1678,1624,1624,hov2,62500,31250,1,2,2,3,ilvs,MD,0,77.2219467163086,73.54471
26841,1615627101,16156271,2515,2515,2471,2471,sov,125000,62500,1,2,2,2,ihvs,MD,0,72.3579177856445,68.91231
26876,1615636401,16156364,1817,1817,1677,1677,hov2,87500,43750,1,4,4,2,ihvi,MD,0,119.68766784668,132.9863
26889,1615639201,16156392,2516,3049,2516,3049,sov,37500,37500,1,2,2,2,ilvs,MD,0,52.2084999084473,52.2085
26930,1615644101,16156441,1198,1198,1207,1207,hov2,37500,37500,1,81,81,81,ilvs,AM,0,29.8843173980713,33.2048
26951,1615645702,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,101.601303100586,76.6224
26959,1615645703,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,76.6223983764648,76.6224
26969,1615645704,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,76.6223983764648,76.6224
26983,1615645706,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,76.6223983764648,76.6224
26989,1615645707,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,76.6223983764648,76.6224
26997,1615645708,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,76.6223983764648,76.6224
27005,1615645709,16156457,49,49,1856,1856,hov3,87500,43750,1,84,84,84,ihvs,AM,0,76.6223983764648,76.6224
27037,1615651402,16156514,1616,1616,1616,1616,sov,62500,31250,1,2,2,2,ilvs,MD,0,121.444526672363,119.06326
27081,1615654602,16156546,1034,1034,1813,1813,sov,200000,100000,0,83,83,4,ihvs,NT,0,135.600509643555,112.29855
27089,1615654602,16156546,1034,1034,1813,1813,hov2,200000,100000,0,83,83,4,ihvs,NT,0,135.600509643555,112.29855
27124,1615666901,16156669,1858,1858,1591,1591,hov3,87500,43750,1,84,84,4,ihvs,PM,0,29.8839664459229,33.20441
27164,1615667801,16156678,1512,1512,1512,1512,hov2,125000,62500,1,2,2,2,ihvs,MD,0,34.8646278381348,33.20441
27166,1615667801,16156678,1512,1512,1678,1678,sov,125000,62500,1,2,2,2,ihvs,PM,0,34.8646278381348,33.20441
27192,1615669001,16156690,2468,1497,2468,1497,sov,87500,43750,1,2,2,2,ihvs,MD,0,36.2392883300781,33.20441
27219,1615674101,16156741,141,2369,141,2369,hov2,62500,62500,1,5,2,5,ilvs,MD,0,22.8941898345947,17.2656
27242,1615681601,16156816,2064,2064,2125,2125,sov,62500,62500,1,84,84,3,ilvs,MD,0,151.795333862305,129.40778
27297,1615692401,16156924,900,900,886,886,sov,12500,12500,1,83,83,83,ilvs,PM,0,94.3210830688477,104.80121
27333,1615700901,16157009,2521,2521,2509,2509,hov3,125000,62500,1,82,82,82,ihvs,AM,0,300.686431884766,249.01567
27342,1615700901,16157009,2521,2521,1603,1603,sov,125000,62500,1,82,82,2,ihvs,PM,0,300.686431884766,249.01567
27350,1615700904,16157009,2521,2521,2509,2509,hov3,125000,62500,1,82,82,82,ihvs,AM,0,249.015670776367,249.01567
27383,1615704702,16157047,2365,2389,2365,2389,sov,125000,62500,1,7,3,7,ihvs,MD,0,77.4229736328125,68.91231
27395,1615709102,16157091,24,24,24,24,sov,62500,31250,1,84,84,84,ilvs,MD,0,29.8843173980713,33.2048
27424,1615717702,16157177,111,111,108,108,hov2,62500,31250,1,5,5,5,ilvs,MD,0,169.980178833008,128.19017
27460,1615721402,16157214,1196,1328,1196,1328,sov,87500,43750,1,81,6,81,ihvs,PM,0,85.4943389892578,83.81798
27475,1615731302,16157313,1023,1023,1023,1023,hov3,200000,100000,0,83,83,83,ihvs,AM,0,141.741943359375,103.84025
27479,1615731303,16157313,1023,1023,1023,1023,hov3,200000,100000,0,83,83,83,ihvs,AM,0,103.84024810791,103.84025
27482,1615731304,16157313,1023,1023,1023,1023,hov3,200000,100000,0,83,83,83,ihvs,AM,0,103.84024810791,103.84025
27497,1615736801,16157368,1879,1879,2369,2369,sov,87500,43750,1,3,3,2,ihvs,NT,0,33.8684959411621,33.20441
27500,1615740001,16157400,2246,2246,2255,2255,hov3,62500,31250,1,3,3,3,ilvs,AM,0,125.491943359375,94.63947
27515,1615740003,16157400,2246,2246,2255,2255,hov3,62500,31250,1,3,3,3,ilvs,AM,0,94.6394729614258,94.63947
27521,1615740004,16157400,2246,2246,2255,2255,hov3,62500,31250,1,3,3,3,ilvs,AM,0,94.6394729614258,94.63947
27587,1615754302,16157543,1893,1893,1536,1536,sov,87500,43750,1,2,2,2,ihvs,MD,0,130.583541870117,119.64774
27633,1615766501,16157665,2489,2479,2489,2479,hov2,62500,31250,1,2,2,2,ilvs,PM,0,154.797058105469,151.76182
27684,1615780801,16157808,336,336,336,336,sov,125000,62500,1,5,5,5,ihvs,PM,0,707.494689941406,585.91691
27690,1615780802,16157808,336,336,619,619,hov3,125000,62500,1,5,5,7,ihvs,AM,0,799.776611328125,585.91691
27699,1615780803,16157808,336,336,336,336,hov2,125000,62500,1,5,5,5,ihvs,PM,0,585.916931152344,585.91691
27702,1615780805,16157808,336,336,619,619,hov3,125000,62500,1,5,5,7,ihvs,AM,0,585.916931152344,585.91691
27711,1615781201,16157812,1955,1955,1912,1912,hov2,87500,29166.666666666668,1,84,84,84,ihvi,MD,0,145.509216308594,95.10406
27715,1615781201,16157812,1955,1955,1912,1912,sov,87500,29166.666666666668,1,84,84,84,ihvi,MD,0,145.509216308594,95.10406
27744,1615786301,16157863,1938,1938,1938,1938,sov,37500,37500,1,84,84,84,ilvs,PM,0,251.042861938477,218.29814
27862,1615809001,16158090,2426,2426,143,143,sov,62500,31250,1,2,2,5,ilvs,AM,0,50.1962471008301,37.85539
27902,1615817601,16158176,1951,1951,1967,1967,hov3,125000,62500,1,84,84,84,ihvs,AM,0,74.769416809082,54.77613
27916,1615817603,16158176,1951,1951,1967,1967,hov3,125000,62500,1,84,84,84,ihvs,AM,0,54.7761268615723,54.77613
27922,1615817604,16158176,1951,1951,1967,1967,hov3,125000,62500,1,84,84,84,ihvs,AM,0,54.7761268615723,54.77613
27930,1615822201,16158222,421,421,444,444,hov2,37500,37500,1,5,5,7,ilvs,AM,0,176.93798828125,136.10615
27963,1615838502,16158385,1761,1761,1755,1755,sov,125000,62500,1,4,4,4,ihvi,MD,0,37.8830986022949,42.09233
28007,1615864002,16158640,2342,2330,2342,2330,hov3,125000,41666.666666666664,1,3,3,3,ihvi,MD,0,131.949951171875,109.27532
28086,1615887101,16158871,2102,2325,2102,2325,sov,200000,100000,0,3,3,3,ihvs,MD,0,79.5375289916992,127.0669
28101,1615889201,16158892,1739,1739,1740,1740,sov,12500,12500,1,4,4,4,ilvs,MD,0,400.489776611328,444.98866
28125,1615893401,16158934,1809,1809,1461,1461,sov,200000,100000,0,4,4,2,ihvs,MD,0,120.352828979492,88.17057
28130,1615893401,16158934,1809,1515,1809,1515,hov3,200000,100000,0,4,2,4,ihvs,NT,0,120.352828979492,88.17057
28176,1615906501,16159065,2144,2144,1675,1675,sov,37500,37500,1,3,3,2,ilvs,MD,0,229.764953613281,199.79561
28202,1615911001,16159110,153,153,140,140,sov,37500,37500,1,5,5,5,ilvs,MD,0,36.0546417236328,39.62049
28213,1615915301,16159153,2205,2205,2205,2205,hov3,87500,43750,1,3,3,3,ihvs,PM,0,36.2392883300781,33.20441
28220,1615915302,16159153,2205,2205,2205,2205,hov3,87500,43750,1,3,3,3,ihvs,PM,0,36.2392883300781,33.20441
28296,1615938201,16159382,1868,1868,2146,2146,hov2,87500,43750,1,3,3,3,ihvs,PM,0,155.55696105957,152.50682
28301,1615938202,16159382,1868,1868,2146,2146,hov2,87500,43750,1,3,3,3,ihvs,PM,0,155.55696105957,152.50682
28308,1615939101,16159391,2818,2818,2818,2818,hov3,12500,4166.666666666667,1,83,83,83,ilvi,NT,0,391.354949951172,334.49141
28309,1615939102,16159391,2818,2818,2595,2595,lb,12500,4166.666666666667,1,83,83,82,ilvi,NT,0,273.948455810547,334.49141
28313,1615939103,16159391,2818,2818,2818,2818,hov3,12500,4166.666666666667,1,83,83,83,ilvi,NT,0,451.563385009766,334.49141
28333,1615946901,16159469,1871,1857,1871,1857,hov3,125000,62500,1,3,84,3,ihvs,PM,0,290.865386962891,240.88232
28344,1615946903,16159469,1871,1857,1871,1857,sov,125000,62500,1,3,84,3,ihvs,PM,0,240.88232421875,240.88232
28342,1615946903,16159469,1871,1871,1882,1882,sov,125000,62500,1,3,3,3,ihvs,PM,0,240.88232421875,240.88232
28360,1615946905,16159469,1871,1857,1871,1857,hov3,125000,62500,1,3,84,3,ihvs,PM,0,240.88232421875,240.88232
28366,1615947901,16159479,2343,2343,2369,2369,hov3,200000,66666.66666666667,1,3,3,2,ihvs,PM,0,243.331634521484,235.10303
28387,1615960702,16159607,1364,1364,1280,1280,hov2,125000,62500,1,6,6,6,ihvi,NT,0,46.3947982788086,33.98886
28472,1615970601,16159706,36,36,32,32,sov,87500,87500,0,7,7,84,ihvs,MD,0,29.8843173980713,33.2048
28476,1615970601,16159706,36,36,32,32,sov,87500,87500,0,7,7,84,ihvs,MD,0,29.8843173980713,33.2048
28506,1615983202,16159832,1896,1896,2106,2106,sov,125000,62500,1,84,84,3,ihvs,PM,0,104.85774230957,93.33132
28530,1615989301,16159893,2420,2420,2409,2409,hov3,87500,43750,1,82,82,2,ihvi,AM,0,209.929412841797,179.42685
28542,1615989304,16159893,2420,2420,2409,2409,hov2,87500,43750,1,82,82,2,ihvi,AM,0,179.426849365234,179.42685
28560,1615996401,16159964,2120,2120,2121,2121,sov,125000,62500,1,3,3,3,ihvs,PM,0,82.7253112792969,60.60462
28621,1616008002,16160080,2904,2904,1913,1913,hov3,12500,6250,1,84,84,84,ilvs,NT,0,52.1461791992188,44.56938
28625,1616008002,16160080,2904,1913,2904,1913,hov3,12500,6250,1,84,84,84,ilvs,PM,0,52.1461791992188,44.56938
28634,1616013801,16160138,2341,2341,2267,2267,sov,125000,62500,1,3,3,3,ihvs,MD,0,104.85774230957,93.33132
28636,1616013801,16160138,2341,2341,2267,2267,hov2,125000,62500,1,3,3,3,ihvs,MD,0,134.217910766602,93.33132
28646,1616016401,16160164,2852,2852,1458,1458,hov2,37500,18750,1,83,83,2,ilvs,AM,0,207.541656494141,159.64743000000001
28652,1616016401,16160164,2852,2852,2848,2848,hov2,37500,18750,1,83,83,83,ilvs,NT,0,207.541656494141,159.64743000000001
28703,1616021301,16160213,1128,1128,1118,1118,hov2,87500,43750,1,6,6,6,ihvs,PM,0,47.4483757019043,35.78309
28793,1616047202,16160472,2597,2597,1613,1613,auto_pay,87500,43750,1,82,82,3,ihvs,MD,0,126.107978820801,95.10406
28816,1616050602,16160506,2087,2087,2378,2378,hov2,37500,37500,1,7,7,1,ilvs,NT,0,307.005035400391,307.00502
28858,1616055303,16160553,2745,2745,2733,2733,hov3,62500,31250,1,82,82,82,ilvs,AM,0,128.174880981445,128.17489
28863,1616055304,16160553,2745,2745,2733,2733,hov3,62500,31250,1,82,82,82,ilvs,AM,0,128.174880981445,128.17489
28885,1616061901,16160619,1892,1892,1630,1630,sov,87500,43750,1,2,2,3,ihvi,NT,0,114.42813873291,104.84528
28887,1616061901,16160619,1892,1698,1892,1698,sov,87500,43750,1,2,2,2,ihvi,NT,0,114.42813873291,104.84528
28913,1616066201,16160662,1712,1712,1711,1711,hov2,87500,29166.666666666668,1,2,2,2,ihvi,MD,0,413.218658447266,405.11632
28919,1616066201,16160662,1712,1712,1711,1711,hov2,87500,29166.666666666668,1,2,2,2,ihvi,MD,0,413.218658447266,405.11632
28925,1616066202,16160662,1712,1712,1711,1711,hov2,87500,29166.666666666668,1,2,2,2,ihvi,MD,0,413.218658447266,405.11632
28929,1616066203,16160662,1712,1712,2596,2596,hov2,87500,29166.666666666668,1,2,2,82,ihvi,AM,0,537.184265136719,405.11632
28933,1616066203,16160662,1712,1712,1711,1711,sov,87500,29166.666666666668,1,2,2,2,ihvi,NT,0,537.184265136719,405.11632
28991,1616084101,16160841,1817,1817,1818,1818,sov,200000,100000,0,4,4,4,ihvs,MD,0,468.192443847656,387.737
29011,1616084104,16160841,1817,1817,1541,1541,hov3,200000,100000,0,4,4,2,ihvs,NT,0,387.736999511719,387.737
29021,1616084105,16160841,1817,1817,1541,1541,hov3,200000,100000,0,4,4,2,ihvs,NT,0,387.736999511719,387.737
29049,1616088304,16160883,1596,1596,1596,1596,sov,12500,3125,1,2,2,2,ilvi,NT,0,484.441375732422,358.84547
29111,1616104801,16161048,2926,2923,2926,2923,sov,12500,12500,1,81,81,81,ilvs,NT,0,41.268871307373,45.8543
29157,1616115401,16161154,14,14,77,77,sov,87500,43750,1,84,84,84,ihvi,MD,0,87.7822494506836,80.43087
29164,1616115402,16161154,14,14,65,65,sov,87500,43750,1,84,84,84,ihvi,NT,0,87.7822494506836,80.43087
29238,1616129802,16161298,2177,1948,2177,1948,sov,87500,29166.666666666668,1,3,84,3,ihvs,PM,0,309.796081542969,202.48109
29295,1616138101,16161381,2544,2544,2641,2641,sov,125000,41666.666666666664,1,2,2,2,ihvs,MD,0,328.804351806641,240.88232
29335,1616146402,16161464,2005,1931,2005,1931,sov,125000,125000,0,84,84,84,ihvs,NT,0,44.7481498718262,44.74815
29347,1616151601,16161516,1664,1664,1660,1660,hov2,125000,62500,1,2,2,2,ihvs,AM,0,82.7253112792969,60.60462
29355,1616151603,16161516,1664,1664,1660,1660,hov2,125000,62500,1,2,2,2,ihvs,AM,0,60.604621887207,60.60462
29362,1616153201,16161532,2598,2598,3072,3072,lb,62500,31250,1,2,2,2,ilvi,AM,0,68.7375717163086,44.92652
29392,1616155803,16161558,534,534,506,506,hov3,125000,62500,1,7,7,7,ihvs,AM,0,74.1007232666016,74.10072
29399,1616155804,16161558,534,534,506,506,hov3,125000,62500,1,7,7,7,ihvs,AM,0,74.1007232666016,74.10072
29412,1616158701,16161587,1661,2369,1661,2369,hov2,87500,87500,0,2,2,2,ihvs,PM,0,53.6215515136719,59.5795
29424,1616162301,16161623,2201,2201,2232,2232,sov,37500,37500,1,3,3,3,ilvs,MD,0,50.2767868041992,52.2085
29436,1616164201,16161642,391,391,337,337,lb,12500,6250,1,5,5,5,v0,AM,1,154.297012329102,171.44113
29440,1616164201,16161642,391,391,337,337,lb,12500,6250,1,5,5,5,v0,MD,1,154.297012329102,171.44113
29449,1616166302,16161663,2705,2779,2705,2779,hov2,87500,43750,1,82,82,82,ihvs,MD,0,190.078567504883,162.04482
29456,1616170201,16161702,533,534,533,534,sov,37500,37500,1,7,7,7,ilvs,MD,0,291.208099365234,272.1571
29453,1616170201,16161702,533,533,563,563,sov,37500,37500,1,7,7,1,ilvs,MD,0,291.208099365234,272.1571
29492,1616182602,16161826,2255,2171,2255,2171,sov,87500,43750,1,3,3,3,ihvs,MD,0,571.102172851563,634.558
29512,1616191701,16161917,2064,1290,2064,1290,sov,200000,100000,0,84,6,84,ihvs,MD,0,124.247940063477,91.02413
29515,1616191701,16161917,2064,2064,1290,1290,sov,200000,100000,0,84,84,6,ihvs,MD,0,124.247940063477,91.02413
29606,1616209303,16162093,1339,637,1339,637,hov3,62500,31250,1,6,7,6,ilvs,MD,0,53.7217216491699,53.72172
29610,1616209304,16162093,1339,637,1339,637,hov3,62500,31250,1,6,7,6,ilvs,MD,0,53.7217216491699,53.72172
29672,1616217402,16162174,2096,2352,2096,2352,hov2,200000,100000,0,3,3,3,ihvs,NT,0,88.8639602661133,65.1018
29807,1616256101,16162561,1638,1638,1626,1626,sov,37500,37500,1,3,3,3,ilvs,MD,0,71.5047607421875,52.2085
29818,1616257501,16162575,370,370,604,604,sov,125000,62500,1,5,5,7,ihvs,MD,0,130.110260009766,135.1093
29856,1616266902,16162669,1690,1696,1690,1696,sov,200000,100000,0,2,2,2,ihvs,MD,0,70.8235549926758,73.54471
29889,1616276401,16162764,2426,1727,2426,1727,sov,125000,41666.666666666664,1,2,2,2,ihvi,PM,0,183.135482788086,233.33077
29914,1616282901,16162829,1263,1263,1116,1116,hov3,62500,31250,1,81,81,6,ilvs,MD,0,140.687789916992,106.09939
