EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerWorker,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
28968,1616077201,16160772,1141,1141,618,618,sov,62500,62500,1,6,6,7,ilvs,PM,0,40.2976989746094,30.39042
28982,1616083201,16160832,2474,2474,2426,2426,sov,62500,62500,1,2,2,2,ilvs,AM,0,112.823097229004,147.67808
28990,1616084101,16160841,1817,NA,1817,NA,other_auto,200000,100000,0,4,NA,4,ihvs,MD,0,468.192443847656,387.737
29002,1616084102,16160841,1817,2291,1817,2291,sov,200000,100000,0,4,3,4,ihvs,PM,0,304.325073242188,387.737
29029,1616085101,16160851,2003,2003,2164,2164,sov,62500,20833.333333333332,1,3,3,3,ilvi,AM,0,262.953460693359,320.24536
29041,1616088303,16160883,1596,1596,3095,3095,sov,12500,4166.666666666667,1,2,2,NA,ilvi,AM,0,339.108978271484,358.84547
29050,1616088601,16160886,2271,2271,3045,3045,sov,37500,37500,1,3,3,2,ilvs,MD,0,63.1598892211914,69.40647
29054,1616093301,16160933,51,51,NA,NA,sov,62500,31250,1,84,84,NA,ilvs,NT,0,104.761016845703,127.58618
29061,1616093701,16160937,1588,1588,1578,1578,sov,62500,62500,1,4,4,4,ilvi,NT,0,85.6679153442383,104.33311
29065,1616094001,16160940,2579,2579,1722,1722,sov,37500,37500,1,82,82,2,ilvs,NT,0,160.835464477539,199.79561
29086,1616096301,16160963,645,141,645,141,sov,125000,125000,0,7,5,7,ihvi,PM,0,64.8086624145508,88.74556
29104,1616103701,16161037,2458,2458,1422,1422,sov,87500,43750,1,2,2,2,ihvs,AM,0,47.8218841552734,51.5211
29114,1616105701,16161057,533,533,578,578,sov,125000,125000,0,7,7,1,ihvs,AM,0,66.6297760009766,78.82849
29170,1616117202,16161172,1794,1794,1787,1787,sov,37500,37500,1,4,4,4,ilvi,NT,0,131.82373046875,175.99963
29188,1616122601,16161226,384,384,588,588,sov,87500,43750,1,5,5,1,ihvs,MD,0,36.2844696044922,39.09122
29220,1616129003,16161290,1235,1235,608,608,sov,37500,12500,1,6,6,7,ilvs,NT,0,602.429504394531,573.74239
29255,1616130202,16161302,2377,2377,2190,2190,sov,87500,43750,1,3,3,3,ihvs,AM,0,376.028961181641,405.11632
29272,1616134302,16161343,2600,2600,2461,2461,hov2,62500,31250,1,2,2,2,ilvs,AM,0,132.405029296875,161.25322
29285,1616137702,16161377,262,262,3052,3052,eb,37500,37500,1,5,5,2,ilvi,AM,0,82.9568862915039,91.16141
29299,1616138102,16161381,2544,2544,2372,2372,sov,125000,125000,0,2,2,1,ihvs,AM,0,203.605773925781,240.88232
29307,1616139101,16161391,499,499,2398,2398,sov,200000,100000,0,7,7,3,ihvs,AM,0,59.6673965454102,62.44626
29326,1616146401,16161464,2005,2352,2005,2352,sov,125000,125000,0,84,3,84,ihvs,PM,0,39.7027969360352,44.74815
29354,1616151602,16161516,1664,1578,1664,1578,sov,125000,62500,1,2,4,2,ihvs,PM,0,53.7714500427246,60.60462
29372,1616153202,16161532,2598,2598,3025,3025,sov,62500,31250,1,2,2,5,ilvi,NT,0,34.3229598999023,44.92652
29380,1616155801,16161558,534,534,574,574,sov,125000,62500,1,7,7,1,ihvs,NT,0,70.8032379150391,74.10072
29391,1616155802,16161558,534,2087,534,2087,sov,125000,62500,1,7,7,7,ihvs,PM,0,65.7458648681641,74.10072
29415,1616161701,16161617,2176,2176,1706,1706,other_auto,87500,43750,1,3,3,2,ihvs,MD,0,51.0365524291992,54.98444
29421,1616161702,16161617,2176,2176,1436,1436,sov,87500,43750,1,3,3,2,ihvs,AM,0,51.0365524291992,54.98444
29445,1616166301,16161663,2705,2705,NA,NA,sov,87500,43750,1,82,82,NA,ihvs,NT,0,133.05500793457,162.04482
29450,1616166701,16161667,1604,1604,1635,1635,sov,62500,62500,1,4,4,3,ilvs,NT,0,51.4077301025391,67.28937
29457,1616173401,16161734,618,618,375,375,sov,62500,31250,1,7,7,7,ilvs,AM,0,499.039733886719,607.76975
29462,1616173401,16161734,618,618,375,375,sov,62500,31250,1,7,7,7,ilvs,MD,0,499.039733886719,607.76975
29466,1616173402,16161734,618,618,482,482,sov,62500,31250,1,7,7,7,ilvs,AM,0,499.039733886719,607.76975
29479,1616180401,16161804,2458,2458,1672,1672,sov,37500,37500,1,2,2,2,ilvs,AM,0,47.1867408752441,74.89959
29498,1616183301,16161833,1013,1013,3075,3075,sov,62500,31250,1,83,83,2,ilvs,MD,0,78.8189086914063,84.91587
29504,1616185401,16161854,2693,2693,2573,2573,sov,37500,37500,1,82,82,2,ilvs,NT,0,163.505310058594,218.29814
29506,1616187501,16161875,2367,2367,3025,3025,sov,200000,100000,0,7,7,5,ihvs,AM,0,72.2117004394531,88.17057
29518,1616191702,16161917,2064,2064,564,564,sov,200000,200000,0,84,84,1,ihvs,AM,0,86.9735565185547,91.02413
29531,1616197501,16161975,1115,1115,578,578,sov,200000,66666.66666666667,1,6,6,1,ihvs,MD,0,313.042510986328,370.35495
29535,1616197502,16161975,1115,1115,1231,1231,sov,200000,66666.66666666667,1,6,6,6,ihvs,AM,0,313.042510986328,370.35495
29554,1616199001,16161990,2129,204,2129,204,sov,87500,43750,1,3,5,3,ihvs,PM,0,111.016258239746,128.8041
29578,1616199302,16161993,1007,1007,1000,1000,sov,37500,12500,1,83,83,83,ilvs,NT,0,72.3281021118164,89.84857
29579,1616199303,16161993,1007,1007,1714,1714,sov,37500,12500,1,83,83,2,ilvs,AM,0,72.3281021118164,89.84857
29583,1616199801,16161998,1327,1327,3025,3025,hov2,62500,62500,1,6,6,5,ilvs,NT,0,35.5623359680176,33.2048
29611,1616211101,16162111,2002,2002,2391,2391,sov,125000,125000,0,84,84,1,ihvs,AM,0,52.3385887145996,54.77613
29657,1616216401,16162164,26,26,3013,3013,sov,87500,43750,1,84,84,6,ihvs,NT,0,36.4257469177246,39.24343
29659,1616216402,16162164,26,26,NA,NA,sov,87500,43750,1,84,84,NA,ihvs,NT,0,36.4257469177246,39.24343
29661,1616217401,16162174,2096,2096,NA,NA,hov2,200000,200000,0,3,3,NA,ihvs,AM,0,62.2047729492188,65.1018
29687,1616218201,16162182,580,580,2316,2316,sov,125000,125000,0,7,7,3,ihvs,NT,0,54.1839294433594,68.89685
29703,1616225002,16162250,2951,2951,538,538,sov,62500,62500,1,81,81,7,ilvs,AM,0,71.5275268554688,93.62487
29732,1616238101,16162381,13,13,2069,2069,sov,200000,100000,0,84,84,84,ihvs,NT,0,67.5122985839844,85.84436
29734,1616239701,16162397,1155,1155,3059,3059,sov,125000,125000,0,81,81,2,ihvs,NT,0,63.1125221252441,93.62487
29743,1616242801,16162428,3087,3087,1294,1294,sov,37500,37500,1,81,81,6,ilvs,MD,0,125.125839233398,155.43582
29760,1616246101,16162461,2480,2434,2480,2434,sov,200000,100000,0,2,2,2,ihvs,NT,0,177.810729980469,226.54656
29776,1616248401,16162484,452,452,575,575,hov2,200000,100000,0,7,7,1,ihvs,AM,0,64.2242279052734,81.66346
29779,1616248402,16162484,452,452,575,575,hov2,200000,100000,0,7,7,1,ihvs,AM,0,64.2242279052734,81.66346
29789,1616251002,16162510,1073,1073,NA,NA,sov,125000,62500,1,83,83,NA,ihvs,AM,0,39.1034126281738,35.46795
29798,1616251501,16162515,621,621,211,211,sov,62500,62500,1,7,7,5,ilvs,AM,0,130.238662719727,170.47392
29826,1616257502,16162575,370,370,183,183,sov,125000,125000,0,5,5,5,ihvs,MD,0,85.1188583374023,135.1093
29828,1616259401,16162594,2245,2245,3025,3025,sov,87500,43750,1,3,3,5,ihvs,AM,0,47.8218841552734,51.5211
29832,1616259402,16162594,2245,2245,2445,2445,sov,87500,43750,1,3,3,2,ihvs,AM,0,47.8218841552734,51.5211
29840,1616262102,16162621,2082,2082,3029,3029,sov,200000,100000,0,7,7,5,ihvs,AM,0,68.8237152099609,72.02901
29845,1616262801,16162628,166,166,499,499,sov,37500,37500,1,5,5,7,ilvs,AM,0,190.509979248047,272.1571
29851,1616266901,16162669,1690,1696,1690,1696,sov,200000,200000,0,2,2,2,ihvs,MD,0,46.0353126525879,73.54471
29852,1616266901,16162669,1690,1690,1696,1696,sov,200000,200000,0,2,2,2,ihvs,MD,0,49.576488494873,73.54471
29869,1616273001,16162730,2657,2657,2608,2608,sov,37500,37500,1,2,2,2,ilvi,AM,0,141.679702758789,175.99963
29890,1616276402,16162764,2426,2426,1693,1693,sov,125000,62500,1,2,2,2,ihvi,AM,0,197.222839355469,233.33077
29898,1616276502,16162765,970,970,235,235,sov,200000,100000,0,83,83,5,ihvs,AM,0,94.3787384033203,120.00603
29902,1616278301,16162783,234,234,2410,2410,sov,62500,31250,1,5,5,7,ilvs,MD,0,61.0680389404297,57.01964
29904,1616278302,16162783,234,234,451,451,sov,62500,31250,1,5,5,7,ilvs,MD,0,52.9256324768066,57.01964
29906,1616278302,16162783,234,580,234,580,sov,62500,31250,1,5,7,5,ilvs,PM,0,49.1452293395996,57.01964
29907,1616279401,16162794,2616,2616,2397,2397,sov,200000,100000,0,82,82,3,ihvs,AM,0,58.991756439209,72.02901
29910,1616279402,16162794,2616,2616,1237,1237,sov,200000,100000,0,82,82,6,ihvs,MD,0,58.991756439209,72.02901
29918,1616282902,16162829,1263,1263,2215,2215,sov,62500,31250,1,81,81,3,ilvs,MD,0,98.4814605712891,106.09939
29936,1616290201,16162902,1879,1879,1667,1667,sov,125000,62500,1,3,3,2,ihvs,MD,0,70.8847274780273,74.186
29956,1616297401,16162974,1367,1367,196,196,sov,200000,100000,0,6,6,5,ihvs,AM,0,132.729339599609,157.02969
29977,1616300101,16163001,972,972,2298,2298,sov,87500,43750,1,83,83,3,ihvs,AM,0,170.575531005859,223.27224
29980,1616300101,16163001,972,3064,972,3064,sov,87500,43750,1,83,2,83,ihvs,PM,0,158.391555786133,223.27224
29986,1616303801,16163038,366,366,2404,2404,sov,125000,125000,0,7,7,7,ihvs,NT,0,68.3664779663086,86.93048
29996,1616305502,16163055,127,127,238,238,sov,125000,125000,0,5,5,5,ihvs,NT,0,28.1745204925537,35.82494
30004,1616305502,16163055,127,127,125,125,sov,125000,125000,0,5,5,5,ihvs,MD,0,40.2493171691895,35.82494
30007,1616305502,16163055,127,127,180,180,sov,125000,125000,0,5,5,5,ihvs,MD,0,28.1745204925537,35.82494
30040,1616308801,16163088,536,501,536,501,sov,125000,62500,1,7,7,7,ihvi,NT,0,83.8751220703125,106.86431
30038,1616308801,16163088,536,536,2244,2244,sov,125000,62500,1,7,7,3,ihvi,NT,0,90.3270568847656,106.86431
30041,1616308802,16163088,536,536,321,321,sov,125000,62500,1,7,7,5,ihvi,AM,0,90.3270568847656,106.86431
30064,1616312702,16163127,150,3013,150,3013,eb,62500,31250,1,5,6,5,ilvi,MD,0,40.4540672302246,30.50835
30070,1616313501,16163135,1668,1668,2380,2380,sov,62500,62500,1,2,2,3,ilvs,AM,0,38.1901969909668,41.14436
30093,1616325101,16163251,147,147,3025,3025,other_auto,12500,12500,1,5,5,5,ilvs,AM,0,53.0105934143066,64.726
30106,1616329001,16163290,1034,1034,568,568,sov,87500,43750,1,83,83,1,ihvs,MD,0,182.282760620117,238.59625
30110,1616329002,16163290,1034,1034,1844,1844,sov,87500,43750,1,83,83,83,ihvs,AM,0,182.282760620117,238.59625
30114,1616329002,16163290,1034,1034,1844,1844,sov,87500,43750,1,83,83,83,ihvs,MD,0,182.282760620117,238.59625
30125,1616331602,16163316,2427,2427,1687,1687,sov,200000,200000,0,2,2,2,ihvs,AM,0,69.2282943725586,81.90275
30138,1616335801,16163358,1608,1608,2173,2173,sov,200000,100000,0,4,4,3,ihvs,AM,0,21.8950080871582,22.91471
30143,1616335803,16163358,1608,1608,1613,1613,sov,200000,100000,0,4,4,3,ihvs,AM,0,21.8950080871582,22.91471
30146,1616337201,16163372,2627,2627,321,321,sov,37500,37500,1,82,82,5,ilvs,MD,0,161.682601928711,200.84794
30149,1616337901,16163379,2292,2292,193,193,sov,37500,37500,1,3,3,5,ilvs,AM,0,150.435104370117,200.84794
30168,1616339401,16163394,2312,3025,2312,3025,sov,87500,43750,1,3,5,3,ihvs,PM,0,123.551071166992,162.04482
30173,1616339402,16163394,2312,2312,1617,1617,sov,87500,43750,1,3,3,3,ihvs,AM,0,133.05500793457,162.04482
30204,1616344401,16163444,2608,2608,729,729,sov,87500,43750,1,2,2,82,ihvs,NT,0,182.282760620117,238.59625
30221,1616345801,16163458,153,153,149,149,sov,37500,37500,1,5,5,5,ilvs,MD,0,36.0546417236328,39.62049
30224,1616345801,16163458,153,214,153,214,sov,37500,37500,1,5,5,5,ilvs,PM,0,33.4793090820313,39.62049
30276,1616352402,16163524,2830,2830,2809,2809,sov,37500,18750,1,83,83,83,ilvs,AM,0,257.776214599609,283.27057
30305,1616359702,16163597,1948,1948,1663,1663,other_auto,200000,100000,0,84,84,2,ihvs,NT,0,168.275939941406,199.08422
30332,1616364401,16163644,2478,2478,1428,1428,sov,125000,62500,1,2,2,2,ihvs,NT,0,78.3345260620117,99.60522
30342,1616366502,16163665,1809,1809,1044,1044,sov,125000,125000,0,4,4,83,ihvs,NT,0,50.6505432128906,68.91231
30381,1616370601,16163706,642,642,158,158,sov,37500,37500,1,7,7,5,ilvs,MD,0,63.4616050720215,69.73803
30420,1616381201,16163812,1784,1784,1698,1698,sov,125000,62500,1,4,4,2,ihvi,NT,0,56.8175468444824,59.46368
30423,1616381202,16163812,1784,1784,971,971,sov,125000,62500,1,4,4,83,ihvi,AM,0,56.8175468444824,59.46368
30473,1616384701,16163847,1316,1316,1373,1373,lb,87500,43750,1,6,6,6,ihvs,MD,0,33.3383712768555,35.917230000000004
30479,1616385901,16163859,2771,2771,1419,1419,sov,87500,87500,0,82,82,2,ihvs,NT,0,88.2755889892578,95.10406
30534,1616389902,16163899,1497,1497,2807,2807,sov,125000,62500,1,2,2,83,ihvs,AM,0,35.7869071960449,37.45359
30541,1616391501,16163915,3,3,3013,3013,sov,62500,62500,1,84,84,6,ilvs,AM,0,145.243728637695,190.11456
30543,1616391501,16163915,3,3,19,19,sov,62500,62500,1,84,84,84,ilvs,PM,0,145.243728637695,190.11456
30557,1616392401,16163924,2455,2455,564,564,sov,62500,20833.333333333332,1,2,2,1,ilvi,AM,0,321.880828857422,392.01174
30571,1616392404,16163924,2455,2455,3072,3072,hov3,62500,20833.333333333332,1,2,2,2,ilvi,NT,0,419.844573974609,392.01174
30588,1616394301,16163943,1339,1339,1233,1233,sov,37500,37500,1,6,6,6,ilvs,AM,0,56.9157752990723,81.30825
30596,1616396501,16163965,802,802,824,824,sov,12500,6250,1,82,82,82,ilvs,NT,0,171.060684204102,208.8653
30597,1616396502,16163965,802,802,792,792,hov3,12500,6250,1,82,82,82,ilvs,MD,0,171.060684204102,208.8653
30609,1616399002,16163990,95,95,141,141,sov,87500,43750,1,5,5,5,ihvs,AM,0,36.2844696044922,39.09122
30635,1616411401,16164114,2551,2551,2328,2328,sov,87500,87500,0,2,2,3,ihvs,NT,0,91.4084854125977,119.64774
30641,1616414201,16164142,2055,2055,1695,1695,sov,62500,31250,1,3,3,2,ilvi,AM,0,462.820495605469,563.65913
30672,1616422601,16164226,2231,2231,2665,2665,sov,62500,31250,1,3,3,2,ilvs,AM,0,78.3345260620117,99.60522
30678,1616423001,16164230,498,498,2164,2164,sov,62500,31250,1,7,7,3,ilvs,NT,0,410.77197265625,500.27035
30726,1616429601,16164296,1353,1353,570,570,sov,200000,100000,0,6,6,1,ihvs,MD,0,61.7900886535645,78.56836
30730,1616429602,16164296,1353,1353,570,570,sov,200000,100000,0,6,6,1,ihvs,AM,0,61.7900886535645,78.56836
30734,1616431401,16164314,503,503,1667,1667,sov,200000,100000,0,7,7,2,ihvs,AM,0,31.7317523956299,33.20958
30737,1616431402,16164314,503,503,2294,2294,sov,200000,100000,0,7,7,3,ihvs,AM,0,31.7317523956299,33.20958
30754,1616433201,16164332,1617,1617,1432,1432,sov,200000,100000,0,3,3,2,ihvs,MD,0,68.8237152099609,72.02901
30768,1616435101,16164351,451,451,2180,2180,sov,200000,50000,1,7,7,3,ihvi,AM,0,117.011436462402,138.43412
30772,1616435103,16164351,451,451,580,580,sov,200000,50000,1,7,7,7,ihvi,MD,0,152.623626708984,138.43412
30776,1616435104,16164351,451,145,451,145,sov,200000,50000,1,7,5,7,ihvi,NT,0,141.721939086914,138.43412
30789,1616442601,16164426,119,119,1342,1342,sov,37500,37500,1,5,5,6,ilvs,AM,0,46.642692565918,51.2557
30795,1616443301,16164433,366,366,211,211,sov,87500,43750,1,7,7,5,ihvs,AM,0,24.4078330993652,26.29588
30801,1616443302,16164433,366,366,321,321,sov,87500,43750,1,7,7,5,ihvs,MD,0,24.4078330993652,26.29588
30805,1616443701,16164437,2251,2251,3013,3013,sov,125000,62500,1,3,3,6,ihvs,NT,0,31.8098926544189,33.29136
30807,1616443702,16164437,2251,2251,378,378,sov,125000,62500,1,3,3,7,ihvs,NT,0,31.8098926544189,33.29136
30814,1616444801,16164448,2351,2351,NA,NA,sov,200000,100000,0,3,3,NA,ihvs,AM,0,68.8237152099609,72.02901
30823,1616447802,16164478,2707,2707,2565,2565,sov,12500,12500,1,82,82,2,ilvi,MD,0,1086.82055664063,1500.09747
30852,1616451501,16164515,2752,2752,2589,2589,sov,125000,125000,0,82,82,82,ihvs,AM,0,63.3088760375977,74.89959
30872,1616453602,16164536,480,480,501,501,sov,125000,125000,0,7,7,7,ihvs,AM,0,54.1839294433594,68.89685
30881,1616456501,16164565,1005,1005,960,960,sov,12500,12500,1,83,83,83,ilvs,NT,0,315.621246337891,435.64008
30898,1616461101,16164611,1596,1596,575,575,sov,37500,37500,1,2,2,1,ilvs,MD,0,32.8418350219727,36.08993
30923,1616461702,16164617,1917,1917,574,574,sov,87500,43750,1,84,84,1,ihvs,AM,0,47.8218841552734,51.5211
30956,1616472402,16164724,2421,2421,285,285,sov,200000,100000,0,7,7,5,ihvs,MD,0,33.6984367370605,35.26786
30976,1616481702,16164817,2064,2375,2064,2375,sov,125000,62500,1,84,3,84,ihvs,PM,0,53.7714500427246,60.60462
30996,1616487202,16164872,2596,2596,2637,2637,sov,200000,100000,0,82,82,82,ihvs,AM,0,234.400680541992,277.31522
31009,1616489901,16164899,1081,1081,2449,2449,sov,62500,31250,1,83,83,2,ilvs,AM,0,157.895385742188,170.10922
31013,1616490501,16164905,2474,378,2474,378,sov,87500,43750,1,2,7,2,ihvs,PM,0,44.4060325622559,51.5211
31016,1616490502,16164905,2474,2569,2474,2569,sov,87500,43750,1,2,2,2,ihvs,PM,0,44.4060325622559,51.5211
31025,1616490802,16164908,1448,1448,2291,2291,sov,200000,100000,0,2,2,3,ihvs,AM,0,105.988746643066,110.92492
31038,1616493501,16164935,2344,2344,3073,3073,sov,37500,37500,1,3,3,2,ilvs,AM,0,77.5097274780273,94.63947
31046,1616493901,16164939,594,594,568,568,auto_pay,87500,87500,0,7,7,1,ihvi,AM,0,35.5619201660156,33.20441
31081,1616495402,16164954,2355,2355,2294,2294,sov,200000,100000,0,3,3,3,ihvi,AM,0,73.8241958618164,77.26237
31150,1616510201,16165102,2384,2384,1693,1693,sov,37500,37500,1,7,7,2,ilvs,AM,0,163.505310058594,218.29814
31181,1616516201,16165162,1334,1334,3013,3013,lb,37500,37500,1,6,6,6,ilvs,AM,0,36.3943939208984,39.99384
31246,1616521701,16165217,2422,2422,557,557,sov,125000,125000,0,7,7,1,ihvs,AM,0,31.7497119903564,33.22837
31258,1616524501,16165245,2195,1435,2195,1435,sov,125000,125000,0,3,2,3,ihvs,NT,0,58.7868118286133,74.89959
31276,1616529002,16165290,1998,1998,2039,2039,sov,87500,29166.666666666668,1,84,84,3,ihvs,NT,0,345.204559326172,420.41721
31289,1616534802,16165348,437,437,NA,NA,sov,37500,12500,1,7,7,NA,ilvs,AM,0,520.483093261719,495.69816
31293,1616535201,16165352,2386,2386,2284,2284,sov,87500,43750,1,3,3,3,ihvs,AM,0,154.691497802734,202.48109
31304,1616535203,16165352,2386,2386,2269,2269,sov,87500,43750,1,3,3,3,ihvs,AM,0,216.85725402832,202.48109
31355,1616540002,16165400,501,501,612,612,sov,62500,31250,1,7,7,7,ilvs,AM,0,176.388900756836,190.03329
31393,1616541102,16165411,1327,1237,1327,1237,sov,37500,37500,1,6,6,6,ilvs,PM,0,344.987243652344,265.37479
31411,1616542301,16165423,2594,2410,2594,2410,sov,37500,37500,1,82,7,82,ilvs,PM,0,96.5710144042969,114.28522
31441,1616543702,16165437,2260,2260,2316,2316,sov,200000,100000,0,3,3,3,ihvs,AM,0,67.6185455322266,93.33132
31454,1616551202,16165512,2514,2514,NA,NA,sov,200000,100000,0,2,2,NA,ihvs,NT,0,68.8237152099609,72.02901
31472,1616553901,16165539,2511,2511,3025,3025,hov2,125000,62500,1,82,82,5,ihvs,AM,0,70.8847274780273,74.186
31474,1616553902,16165539,2511,2511,3025,3025,hov2,125000,62500,1,82,82,5,ihvs,AM,0,70.8847274780273,74.186
31506,1616567901,16165679,1874,1874,1619,1619,sov,87500,87500,0,3,3,3,ihvs,NT,0,99.3502883911133,130.04305
31516,1616576501,16165765,1831,1831,1720,1720,sov,62500,62500,1,83,83,2,ilvs,AM,0,33.6972351074219,41.14436
31524,1616577502,16165775,1265,1265,3013,3013,sov,87500,43750,1,81,81,6,ihvs,AM,0,87.2632904052734,114.22196
31535,1616580402,16165804,2027,2027,2294,2294,sov,125000,125000,0,3,3,3,ihvs,NT,0,68.5694885253906,71.76294
31569,1616588101,16165881,1569,1569,663,663,sov,87500,87500,0,4,4,81,ihvs,NT,0,33.6972351074219,41.14436
31572,1616589801,16165898,2636,2636,2373,2373,sov,87500,87500,0,82,82,3,ihvs,AM,0,88.2755889892578,95.10406
31598,1616595401,16165954,2434,2434,2149,2149,sov,62500,62500,1,2,2,3,ilvs,NT,0,71.4767684936523,87.05002
31605,1616600302,16166003,1820,1820,1360,1360,sov,87500,87500,0,4,4,6,ihvs,AM,0,37.6834526062012,40.59842
31639,1616607701,16166077,647,647,3013,3013,hov2,62500,62500,1,7,7,6,ilvs,AM,0,156.92643737793,249.08959
31643,1616608001,16166080,125,125,612,612,sov,125000,62500,1,5,5,7,ihvs,MD,0,92.5922164916992,96.90447
31664,1616608301,16166083,2477,2477,1693,1693,sov,200000,100000,0,2,2,2,ihvs,AM,0,27.2656230926514,33.29136
31667,1616611001,16166110,2427,2427,1508,1508,sov,125000,62500,1,2,2,2,ihvs,AM,0,78.3345260620117,99.60522
31674,1616611002,16166110,2427,2427,3029,3029,sov,125000,62500,1,2,2,5,ihvs,NT,0,84.1913146972656,99.60522
31681,1616611202,16166112,2157,2157,1874,1874,sov,200000,100000,0,3,3,3,ihvs,MD,0,27.2656230926514,33.29136
31700,1616615201,16166152,2050,3060,2050,3060,sov,125000,62500,1,3,2,3,ihvs,PM,0,256.056640625,326.23876
31703,1616615203,16166152,2050,2050,799,799,sov,125000,62500,1,3,3,82,ihvs,NT,0,359.678253173828,326.23876
31718,1616618201,16166182,87,87,86,86,sov,87500,43750,1,5,5,5,ihvs,NT,0,87.4242172241211,94.18683
31720,1616618201,16166182,87,87,86,86,sov,87500,43750,1,5,5,5,ihvs,MD,0,124.891738891602,94.18683
31724,1616618202,16166182,87,1192,87,1192,sov,87500,43750,1,5,81,5,ihvs,PM,0,81.1796264648438,94.18683
31756,1616620101,16166201,1966,1966,2228,2228,sov,62500,31250,1,84,84,3,ilvs,NT,0,97.1914978027344,104.70965
31769,1616620601,16166206,1607,2381,1607,2381,sov,37500,12500,1,4,3,4,ilvi,NT,0,87.0789337158203,89.31172
31774,1616620603,16166206,1607,1607,1435,1435,lb,37500,12500,1,4,4,2,ilvi,MD,0,133.967590332031,89.31172
31778,1616620901,16166209,1505,1505,3059,3059,sov,37500,37500,1,2,2,2,ilvi,MD,0,127.305656433105,139.89633
31784,1616621101,16166211,910,910,1418,1418,sov,125000,62500,1,83,83,2,ihvs,AM,0,220.619674682617,261.01116
31788,1616621102,16166211,910,910,2851,2851,sov,125000,62500,1,83,83,83,ihvs,AM,0,220.619674682617,261.01116
31817,1616626401,16166264,1137,1137,319,319,hov2,125000,62500,1,6,6,5,ihvi,AM,0,16.8870334625244,17.6735
31832,1616635601,16166356,1868,1868,1864,1864,sov,125000,41666.666666666664,1,3,3,3,ihvs,AM,0,291.659027099609,345.05653
31850,1616638301,16166383,4,4,1334,1334,sov,200000,66666.66666666667,1,84,84,6,ihvi,AM,0,244.166748046875,288.86927
31852,1616638302,16166383,4,4,3013,3013,sov,200000,66666.66666666667,1,84,84,6,ihvi,AM,0,276.014587402344,288.86927
31854,1616638303,16166383,4,4,81,81,sov,200000,66666.66666666667,1,84,84,1,ihvi,NT,0,276.014587402344,288.86927
31861,1616640001,16166400,1589,1589,1659,1659,sov,37500,37500,1,4,4,2,ilvs,MD,0,63.1598892211914,69.40647
31876,1616642601,16166426,2866,2866,2567,2567,sov,62500,31250,1,84,84,2,ilvs,AM,0,44.2086334228516,47.62835
31883,1616645502,16166455,2177,2177,3073,3073,sov,200000,200000,0,3,3,2,ihvs,AM,0,64.4745483398438,102.34056
31899,1616648302,16166483,618,618,1358,1358,sov,62500,31250,1,7,7,6,ilvs,AM,0,49.3838920593262,53.20393
31908,1616651803,16166518,33,33,519,519,sov,125000,125000,0,7,7,7,ihvs,MD,0,56.5182571411133,59.15045
31931,1616655302,16166553,1456,1456,1551,1551,sov,87500,87500,0,2,2,2,ihvi,AM,0,40.2226829528809,43.33407
31952,1616656301,16166563,510,510,372,372,sov,62500,62500,1,6,6,5,ilvs,AM,0,128.112030029297,156.02488
31954,1616656301,16166563,510,632,510,632,sov,62500,62500,1,6,7,6,ilvs,PM,0,118.961166381836,156.02488
31955,1616656401,16166564,1669,1669,2396,2396,sov,125000,62500,1,2,2,3,ihvs,MD,0,49.3749885559082,62.78211
31976,1616664401,16166644,509,509,564,564,sov,125000,125000,0,6,6,1,ihvs,MD,0,54.2709541320801,73.83803
31984,1616664601,16166646,1172,1172,1292,1292,sov,125000,62500,1,81,81,6,ihvs,AM,0,63.671272277832,75.32833
31988,1616664602,16166646,1172,1172,1323,1323,sov,125000,62500,1,81,81,6,ihvs,AM,0,59.2419662475586,75.32833
31997,1616667002,16166670,732,732,3075,3075,sov,200000,100000,0,82,82,2,ihvs,AM,0,88.3171997070313,112.29855
31999,1616673501,16166735,2677,2677,578,578,sov,37500,18750,1,82,82,1,ilvi,NT,0,547.442504882813,680.05278
32004,1616673503,16166735,2677,2677,1874,1874,sov,37500,18750,1,82,82,3,ilvi,AM,0,714.055419921875,680.05278
32044,1616686501,16166865,502,502,607,607,hov3,200000,66666.66666666667,1,7,7,7,ihvs,MD,0,35.694263458252,37.35663
32050,1616686502,16166865,502,502,607,607,hov3,200000,66666.66666666667,1,7,7,7,ihvs,MD,0,35.694263458252,37.35663
32054,1616686503,16166865,502,502,540,540,sov,200000,66666.66666666667,1,7,7,7,ihvs,AM,0,35.694263458252,37.35663
32056,1616691601,16166916,1659,1659,1422,1422,sov,200000,100000,0,2,2,2,ihvs,AM,0,84.2469787597656,88.17057
32067,1616691602,16166916,1659,2404,1659,2404,sov,200000,100000,0,2,7,2,ihvs,PM,0,78.2293395996094,88.17057
32072,1616691901,16166919,2593,2593,2598,2598,sov,125000,125000,0,82,82,2,ihvs,AM,0,68.5694885253906,71.76294
32111,1616693401,16166934,2657,2657,1623,1623,sov,87500,43750,1,2,2,2,ihvs,AM,0,123.799003601074,162.04482
32115,1616693402,16166934,2657,2657,1722,1722,sov,87500,43750,1,2,2,2,ihvs,MD,0,150.410003662109,162.04482
