EstDataID,personid,hhid,trip_type,mode,mode_group,HomeTAZ,o_taz,d_taz,a_taz,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
21009,1614357502,16143575,N_NH_OME_All,sov,auto,2768,2768,2740,2740,62500,15625,1,82,82,82,ilvi,NT,0,237.634780883789,179.21176
21017,1614359001,16143590,W_NH_O_All,sov,auto,1612,1612,1572,1572,125000,62500,1,2,2,2,ihvs,MD,0,82.7253112792969,60.60462
21019,1614359001,16143590,W_NH_O_All,walkbike,nonmotorized,1612,1612,1602,1602,125000,62500,1,2,2,2,ihvs,MD,0,82.7253112792969,60.60462
21018,1614359001,16143590,W_NH_O_All,sov,auto,1572,1572,1612,1612,125000,62500,1,2,2,2,ihvs,MD,0,82.7253112792969,60.60462
21023,1614359001,16143590,W_NH_O_All,hov2,auto,2180,2180,1623,1623,125000,62500,1,3,3,2,ihvs,NT,0,105.888397216797,60.60462
21022,1614359001,16143590,W_NH_O_All,hov2,auto,2190,2190,2180,2180,125000,62500,1,3,3,3,ihvs,PM,0,105.888397216797,60.60462
21021,1614359001,16143590,W_NH_O_All,sov,auto,1612,1612,2190,2190,125000,62500,1,2,2,3,ihvs,PM,0,82.7253112792969,60.60462
21026,1614359002,16143590,W_NH_O_All,other_auto,auto,1004,1004,991,991,125000,62500,1,83,83,83,ihvs,MD,0,82.7253112792969,60.60462
21028,1614359002,16143590,W_NH_O_All,sov,auto,1004,1004,1001,1001,125000,62500,1,83,83,83,ihvs,MD,0,82.7253112792969,60.60462
21027,1614359002,16143590,W_NH_O_All,other_auto,auto,991,991,1004,1004,125000,62500,1,83,83,83,ihvs,MD,0,82.7253112792969,60.60462
21029,1614359002,16143590,W_NH_O_All,sov,auto,1001,1001,2180,2180,125000,62500,1,83,83,3,ihvs,PM,0,82.7253112792969,60.60462
21037,1614359003,16143590,N_NH_OME_All,hov2,auto,2180,2180,1623,1623,125000,62500,1,3,3,2,ihvs,NT,0,60.604621887207,60.60462
21036,1614359003,16143590,N_NH_O_All,hov2,auto,2190,2190,2180,2180,125000,62500,1,3,3,3,ihvs,PM,0,60.604621887207,60.60462
21040,1614364501,16143645,N_NH_OME_All,sov,auto,2571,2571,2604,2604,37500,18750,1,2,2,82,ilvs,MD,0,265.6533203125,159.64743000000001
21057,1614364801,16143648,W_NH_O_All,walkbike,nonmotorized,1434,1434,1418,1418,125000,62500,1,2,2,2,ihvs,PM,0,82.7253112792969,60.60462
21052,1614364801,16143648,W_NH_WR_All,walkbike,nonmotorized,1434,1434,1429,1429,125000,62500,1,2,2,2,ihvs,MD,0,82.7253112792969,60.60462
21054,1614364801,16143648,W_NH_WR_All,walkbike,nonmotorized,1434,1434,1433,1433,125000,62500,1,2,2,2,ihvs,MD,0,82.7253112792969,60.60462
21051,1614364801,16143648,W_NH_O_All,walkbike,nonmotorized,1418,1418,1434,1434,125000,62500,1,2,2,2,ihvs,AM,0,82.7253112792969,60.60462
21060,1614364802,16143648,W_NH_EK12_All,sov,auto,2338,2338,3063,3063,125000,62500,1,3,3,2,ihvs,AM,0,82.7253112792969,60.60462
21068,1614365201,16143652,W_NH_WR_All,sov,auto,199,199,363,363,200000,100000,0,5,5,5,ihvs,MD,0,115.467491149902,95.62525
21069,1614365201,16143652,W_NH_WR_All,sov,auto,363,363,364,364,200000,100000,0,5,5,5,ihvs,MD,0,115.467491149902,95.62525
21079,1614365202,16143652,W_NH_O_All,sov,auto,415,415,337,337,200000,100000,0,5,5,5,ihvs,PM,0,107.434967041016,95.62525
21074,1614365202,16143652,W_NH_WR_All,other_auto,auto,415,415,373,373,200000,100000,0,5,5,5,ihvs,AM,0,107.434967041016,95.62525
21078,1614365202,16143652,W_NH_WR_All,other_auto,auto,536,536,415,415,200000,100000,0,7,7,5,ihvs,MD,0,107.434967041016,95.62525
21076,1614365202,16143652,W_NH_WR_All,other_auto,auto,536,536,452,452,200000,100000,0,7,7,7,ihvs,MD,0,107.434967041016,95.62525
21075,1614365202,16143652,W_NH_WR_All,other_auto,auto,373,373,536,536,200000,100000,0,5,5,7,ihvs,AM,0,107.434967041016,95.62525
21082,1614367801,16143678,N_NH_O_All,sov,auto,211,211,2390,2390,200000,100000,0,5,5,3,ihvs,MD,0,105.680686950684,87.52024
21091,1614367802,16143678,W_NH_O_All,sov,auto,540,540,501,501,200000,100000,0,7,7,7,ihvs,MD,0,105.680686950684,87.52024
21092,1614367802,16143678,W_NH_O_All,sov,auto,501,501,540,540,200000,100000,0,7,7,7,ihvs,MD,0,105.680686950684,87.52024
21100,1614368401,16143684,N_NH_O_All,sov,auto,2013,2013,1924,1924,125000,62500,1,84,84,84,ihvs,NT,0,59.2099723815918,48.03509
21101,1614368401,16143684,N_NH_OME_All,sov,auto,1924,1924,1958,1958,125000,62500,1,84,84,84,ihvs,NT,0,59.2099723815918,48.03509
21098,1614368401,16143684,N_NH_OME_All,sov,auto,1924,1924,2007,2007,125000,62500,1,84,84,84,ihvs,MD,0,59.2099723815918,48.03509
21099,1614368401,16143684,N_NH_OME_All,sov,auto,2007,2007,2013,2013,125000,62500,1,84,84,84,ihvs,MD,0,59.2099723815918,48.03509
21109,1614370701,16143707,W_NH_WR_All,hov2,auto,2544,2544,311,311,37500,37500,1,2,2,5,ilvs,MD,0,104.109710693359,69.40647
21108,1614370701,16143707,W_NH_O_All,sov,auto,1685,1685,2544,2544,37500,37500,1,2,2,2,ilvs,AM,0,104.109710693359,69.40647
21120,1614372202,16143722,N_NH_O_All,sov,auto,340,340,326,326,87500,43750,1,5,5,5,ihvs,NT,0,195.055877685547,139.62562
21119,1614372202,16143722,N_NH_O_All,sov,auto,337,337,340,340,87500,43750,1,5,5,5,ihvs,NT,0,195.055877685547,139.62562
21137,1614384401,16143844,W_NH_O_All,sov,auto,1477,1477,3056,3056,125000,62500,1,2,2,2,ihvs,MD,0,86.7976226806641,74.186
21140,1614384402,16143844,N_NH_O_All,sov,auto,2192,2192,1477,1477,125000,62500,1,3,3,2,ihvs,MD,0,86.7976226806641,74.186
21147,1614385301,16143853,W_NH_O_All,sov,auto,284,284,2420,2420,62500,62500,1,5,5,82,ilvs,PM,0,141.235656738281,129.40778
21148,1614385301,16143853,W_NH_O_All,sov,auto,2420,2420,2567,2567,62500,62500,1,82,82,2,ilvs,PM,0,180.781631469727,129.40778
21153,1614385801,16143858,N_NH_O_All,sov,auto,1323,1323,1233,1233,37500,18750,1,6,6,6,ilvs,MD,0,38.2519264221191,33.2048
21156,1614388701,16143887,W_NH_O_All,sov,auto,612,612,1889,1889,200000,66666.66666666667,1,7,7,84,ihvs,NT,0,113.286148071289,82.99352
21161,1614388702,16143887,W_NH_EK12_All,sov,auto,1591,1591,2607,2607,200000,66666.66666666667,1,4,4,2,ihvs,AM,0,113.286148071289,82.99352
21164,1614388703,16143887,W_NH_EK12_All,sov,auto,1591,2152,1591,2152,200000,66666.66666666667,1,4,3,4,ihvs,PM,0,113.286148071289,82.99352
21172,1614390301,16143903,W_NH_O_All,lb,transit,184,184,81,81,12500,12500,1,5,5,1,ilvs,AM,0,460.170745849609,444.60942
21173,1614390301,16143903,W_NH_O_All,lb,transit,81,81,132,132,12500,12500,1,1,1,5,ilvs,AM,0,460.170745849609,444.60942
21171,1614390301,16143903,W_NH_O_All,lb,transit,132,132,184,184,12500,12500,1,5,5,5,ilvs,AM,0,460.170745849609,444.60942
21174,1614390301,16143903,W_NH_O_All,walkbike,nonmotorized,132,132,2374,2374,12500,12500,1,5,5,3,ilvs,AM,0,460.170745849609,444.60942
21178,1614392301,16143923,N_NH_OME_All,hov2,auto,590,590,2404,2404,12500,6250,1,1,1,7,ilvi,MD,0,114.783599853516,93.12013
21183,1614392302,16143923,N_NH_OME_All,hov2,auto,590,590,2404,2404,12500,6250,1,1,1,7,ilvi,MD,0,114.783599853516,93.12013
21188,1614396101,16143961,W_NH_O_All,sov,auto,1302,1302,2372,2372,62500,31250,1,6,6,1,ilvs,MD,0,78.4422073364258,51.26941
21192,1614396102,16143961,W_NH_O_All,hov2,auto,2391,2391,2372,2372,62500,31250,1,1,1,1,ilvs,MD,0,78.4422073364258,51.26941
21200,1614398401,16143984,W_NH_EK12_All,sov,auto,2054,2054,501,501,125000,62500,1,3,3,7,ihvs,AM,0,97.9564056396484,71.76294
21223,1614398601,16143986,N_NH_O_All,hov2,auto,1139,1139,1110,1110,62500,31250,1,6,6,6,ilvs,PM,0,202.318664550781,119.2017
21222,1614398601,16143986,N_NH_O_All,sov,auto,1241,1241,1139,1139,62500,31250,1,6,6,6,ilvs,MD,0,202.318664550781,119.2017
21221,1614398601,16143986,N_NH_O_All,hov2,auto,1139,1139,1241,1241,62500,31250,1,6,6,6,ilvs,MD,0,202.318664550781,119.2017
21226,1614398602,16143986,N_NH_O_All,hov2,auto,1241,1139,1241,1139,62500,31250,1,6,6,6,ilvs,MD,0,202.318664550781,119.2017
21230,1614398603,16143986,N_NH_O_All,hov2,auto,1139,1139,1110,1110,62500,31250,1,6,6,6,ilvs,PM,0,119.201713562012,119.2017
21232,1614398604,16143986,N_NH_O_All,hov3,auto,1241,1139,1241,1139,62500,31250,1,6,6,6,ilvs,MD,0,119.201713562012,119.2017
21237,1614400401,16144004,W_NH_O_All,walkbike,nonmotorized,1306,1306,1280,1280,62500,62500,1,6,6,6,ilvs,MD,0,57.9230537414551,43.68254
21236,1614400401,16144004,W_NH_O_All,walkbike,nonmotorized,1280,1280,1306,1306,62500,62500,1,6,6,6,ilvs,MD,0,57.9230537414551,43.68254
21241,1614400401,16144004,N_NH_OME_All,other_auto,auto,1429,1429,1426,1426,62500,62500,1,2,2,2,ilvs,NT,0,74.1415100097656,43.68254
21240,1614400401,16144004,N_NH_OME_All,walkbike,nonmotorized,1429,1429,1429,1429,62500,62500,1,2,2,2,ilvs,NT,0,74.1415100097656,43.68254
21246,1614401001,16144010,W_NH_WR_All,other_auto,auto,3064,3064,1706,1706,37500,37500,1,2,2,2,ilvs,MD,0,104.109710693359,69.40647
21245,1614401001,16144010,W_NH_WR_All,other_auto,auto,1706,1706,3064,3064,37500,37500,1,2,2,2,ilvs,MD,0,104.109710693359,69.40647
21249,1614402101,16144021,W_NH_O_All,sov,auto,3013,3013,1127,1127,87500,87500,0,6,6,6,ihvs,PM,0,54.3621635437012,53.29624
21250,1614402101,16144021,W_NH_O_All,sov,auto,1127,1127,1128,1128,87500,87500,0,6,6,6,ihvs,PM,0,69.5835723876953,53.29624
21257,1614403801,16144038,N_NH_OME_All,hov2,auto,2732,2732,2739,2739,200000,100000,0,82,82,82,ihvs,PM,0,154.051620483398,88.17057
21262,1614403803,16144038,N_NH_OME_All,hov2,auto,2732,2732,2739,2739,200000,100000,0,82,82,82,ihvs,PM,0,88.1705703735352,88.17057
21267,1614409101,16144091,W_NH_O_All,sov,auto,158,158,142,142,62500,62500,1,5,5,5,ilvs,MD,0,186.055236816406,170.47392
21268,1614409101,16144091,W_NH_O_All,sov,auto,142,142,158,158,62500,62500,1,5,5,5,ilvs,MD,0,186.055236816406,170.47392
21284,1614411901,16144119,N_NH_O_All,hov3,auto,2409,2409,2462,2462,200000,50000,1,2,2,2,ihvs,MD,0,168.275100708008,123.27846
21287,1614411905,16144119,N_NH_O_All,hov3,auto,2409,2409,2462,2462,200000,50000,1,2,2,2,ihvs,MD,0,123.278457641602,123.27846
21290,1614411906,16144119,N_NH_O_All,hov3,auto,2409,2409,2462,2462,200000,50000,1,2,2,2,ihvs,MD,0,123.278457641602,123.27846
21295,1614413001,16144130,N_NH_O_All,sov,auto,2429,2429,2457,2457,125000,62500,1,2,2,2,ihvs,MD,0,134.217910766602,93.33132
21296,1614413001,16144130,N_NH_OME_All,sov,auto,2457,2457,2469,2469,125000,62500,1,2,2,2,ihvs,MD,0,134.217910766602,93.33132
21299,1614413001,16144130,W_NH_O_All,sov,auto,2430,2430,2517,2517,125000,62500,1,2,2,2,ihvs,MD,0,104.85774230957,93.33132
21302,1614413002,16144130,W_NH_O_All,sov,auto,2430,2430,2640,2640,125000,62500,1,2,2,82,ihvs,MD,0,104.85774230957,93.33132
21316,1614414201,16144142,N_NH_OME_All,sov,auto,2604,2604,2583,2583,200000,100000,0,82,82,82,ihvs,PM,0,47.7505912780762,33.20441
21315,1614414201,16144142,N_NH_OME_All,sov,auto,2486,2486,2604,2604,200000,100000,0,2,2,82,ihvs,PM,0,47.7505912780762,33.20441
21321,1614418001,16144180,N_NH_O_All,sov,auto,2254,2254,1876,1876,37500,37500,1,3,3,3,ilvs,MD,0,34.7485961914063,27.14734
21327,1614418601,16144186,N_NH_OME_All,sov,auto,1506,1506,1477,1477,200000,100000,0,2,2,2,ihvs,MD,0,110.077293395996,81.90275
21328,1614418601,16144186,N_NH_OME_All,sov,auto,1477,1477,1493,1493,200000,100000,0,2,2,2,ihvs,MD,0,110.077293395996,81.90275
21326,1614418601,16144186,N_NH_OME_All,sov,auto,1673,1673,1506,1506,200000,100000,0,2,2,2,ihvs,MD,0,110.077293395996,81.90275
21329,1614418601,16144186,N_NH_OME_All,sov,auto,1493,1493,1675,1675,200000,100000,0,2,2,2,ihvs,MD,0,110.077293395996,81.90275
21334,1614418602,16144186,N_NH_OME_All,sov,auto,1517,1517,1534,1534,200000,100000,0,2,2,2,ihvs,MD,0,110.077293395996,81.90275
21337,1614418602,16144186,N_NH_OME_All,sov,auto,3064,3064,3064,3064,200000,100000,0,2,2,2,ihvs,MD,0,110.077293395996,81.90275
21341,1614418602,16144186,N_NH_OME_All,sov,auto,1520,1520,1517,1517,200000,100000,0,2,2,2,ihvs,PM,0,110.077293395996,81.90275
21340,1614418602,16144186,N_NH_O_All,sov,auto,1546,1546,1520,1520,200000,100000,0,2,2,2,ihvs,PM,0,110.077293395996,81.90275
21354,1614418901,16144189,N_NH_OME_All,sov,auto,2608,2608,2611,2611,62500,62500,1,2,2,2,ilvs,PM,0,46.3862915039063,33.20441
21360,1614421601,16144216,N_NH_OME_All,sov,auto,2335,2335,2247,2247,200000,100000,0,3,3,3,ihvs,MD,0,149.083084106445,110.92492
21357,1614421601,16144216,N_NH_OME_All,walkbike,nonmotorized,2272,2272,2272,2272,200000,100000,0,3,3,3,ihvs,MD,0,149.083084106445,110.92492
21358,1614421601,16144216,N_NH_OME_All,sov,auto,2272,2272,2305,2305,200000,100000,0,3,3,3,ihvs,MD,0,149.083084106445,110.92492
21359,1614421601,16144216,N_NH_OME_All,sov,auto,2305,2305,2335,2335,200000,100000,0,3,3,3,ihvs,MD,0,149.083084106445,110.92492
21367,1614422601,16144226,N_NH_OME_All,sov,auto,2106,2106,2106,2106,125000,62500,1,3,3,3,ihvs,MD,0,169.813995361328,97.19207
21372,1614422602,16144226,W_NH_O_All,sov,auto,542,542,2110,2110,125000,62500,1,1,1,3,ihvs,PM,0,132.667175292969,97.19207
21385,1614426501,16144265,N_NH_O_All,sov,auto,1513,1513,1465,1465,87500,43750,1,2,2,2,ihvs,MD,0,170.794235229492,128.8041
21391,1614426502,16144265,W_NH_O_All,sov,auto,2166,2166,2069,2069,87500,43750,1,3,3,84,ihvs,NT,0,170.794235229492,128.8041
21406,1614427401,16144274,N_NH_OME_All,hov2,auto,2774,2774,2746,2746,62500,31250,1,82,82,82,ilvs,NT,0,65.7717514038086,47.08098
21411,1614427402,16144274,N_NH_OME_All,hov2,auto,2774,2774,2746,2746,62500,31250,1,82,82,82,ilvs,NT,0,70.6892623901367,47.08098
21421,1614431001,16144310,W_NH_O_All,hov2,auto,2457,2457,454,454,87500,43750,1,2,2,7,ihvs,PM,0,174.665756225586,102.90922
21416,1614431001,16144310,W_NH_O_All,sov,auto,2457,2457,558,558,87500,43750,1,2,2,7,ihvs,AM,0,174.665756225586,102.90922
21417,1614431001,16144310,W_NH_O_All,sov,auto,558,558,560,560,87500,43750,1,7,7,7,ihvs,AM,0,136.457626342773,102.90922
21415,1614431001,16144310,W_NH_O_All,hov2,auto,439,439,2457,2457,87500,43750,1,5,5,2,ihvs,NT,0,136.457626342773,102.90922
21430,1614431003,16144310,W_NH_O_All,hov2,auto,2457,2457,454,454,87500,43750,1,2,2,7,ihvs,PM,0,136.457626342773,102.90922
21427,1614431003,16144310,W_NH_O_All,hov2,auto,439,439,2457,2457,87500,43750,1,5,5,2,ihvs,NT,0,136.457626342773,102.90922
21428,1614431003,16144310,W_NH_O_All,walkbike,nonmotorized,2457,2457,2459,2459,87500,43750,1,2,2,2,ihvs,AM,0,136.457626342773,102.90922
21435,1614434802,16144348,N_NH_OME_All,sov,auto,632,632,1116,1116,87500,43750,1,7,7,6,ihvs,MD,0,112.608512878418,66.34645
21450,1614438701,16144387,N_NH_OME_All,hov2,auto,1032,1032,1808,1808,200000,100000,0,83,83,4,ihvs,NT,0,58.0541839599609,33.22698
21454,1614438702,16144387,W_NH_O_All,sov,auto,2322,2322,2294,2294,200000,100000,0,3,3,3,ihvs,MD,0,34.8883323669434,33.22698
21453,1614438702,16144387,W_NH_O_All,sov,auto,2294,2294,2322,2322,200000,100000,0,3,3,3,ihvs,MD,0,34.8883323669434,33.22698
21457,1614438702,16144387,N_NH_OME_All,hov2,auto,1032,1032,1808,1808,200000,100000,0,83,83,4,ihvs,NT,0,44.6570663452148,33.22698
21462,1614439302,16144393,W_NH_O_All,sov,auto,1238,1238,2481,2481,37500,18750,1,6,6,2,ilvs,MD,0,58.4625015258789,44.97115
21473,1614445501,16144455,N_NH_O_All,other_auto,auto,1142,1142,NA,NA,12500,12500,1,6,6,NA,ilvs,AM,0,122.738243103027,106.54361
21475,1614446201,16144462,W_NH_O_All,sov,auto,1661,1661,1663,1663,87500,87500,0,2,2,2,ihvs,PM,0,54.8252487182617,41.34634
21476,1614446201,16144462,W_NH_O_All,sov,auto,1663,1663,2282,2282,87500,87500,0,2,2,2,ihvs,PM,0,70.1763229370117,41.34634
21477,1614446201,16144462,W_NH_O_All,sov,auto,2282,2282,2312,2312,87500,87500,0,2,2,3,ihvs,PM,0,70.1763229370117,41.34634
21480,1614452701,16144527,W_NH_O_All,sov,auto,1693,1693,1438,1438,62500,62500,1,2,2,2,ilvs,PM,0,54.5574264526367,41.14436
21483,1614454501,16144545,N_NH_O_All,hov3,auto,1621,1421,1621,1421,200000,100000,0,3,2,3,ihvs,AM,0,201.825088500977,115.51344
21484,1614454501,16144545,N_NH_O_All,hov2,auto,1621,1621,1426,1426,200000,100000,0,3,3,2,ihvs,AM,0,157.675857543945,115.51344
21485,1614454501,16144545,N_NH_O_All,sov,auto,1426,1426,1444,1444,200000,100000,0,2,2,2,ihvs,AM,0,157.675857543945,115.51344
21491,1614454501,16144545,N_NH_O_All,hov3,auto,1421,1621,1421,1621,200000,100000,0,2,3,2,ihvs,MD,0,201.825088500977,115.51344
21487,1614454501,16144545,N_NH_OME_All,sov,auto,2427,2427,1678,1678,200000,100000,0,2,2,2,ihvs,MD,0,201.825088500977,115.51344
21486,1614454501,16144545,N_NH_OME_All,sov,auto,1444,1444,2427,2427,200000,100000,0,2,2,2,ihvs,MD,0,201.825088500977,115.51344
21496,1614454501,16144545,N_NH_OME_All,sov,auto,1514,1514,1445,1445,200000,100000,0,2,2,2,ihvs,NT,0,201.825088500977,115.51344
21503,1614454504,16144545,N_NH_K12_All,hov3,auto,1621,1421,1621,1421,200000,100000,0,3,2,3,ihvs,AM,0,115.513442993164,115.51344
21504,1614454504,16144545,N_NH_K12_All,hov3,auto,1421,1621,1421,1621,200000,100000,0,2,3,2,ihvs,MD,0,115.513442993164,115.51344
21509,1614454505,16144545,N_NH_K12_All,hov3,auto,1621,1421,1621,1421,200000,100000,0,3,2,3,ihvs,AM,0,115.513442993164,115.51344
21510,1614454505,16144545,N_NH_K12_All,hov3,auto,1421,1621,1421,1621,200000,100000,0,2,3,2,ihvs,MD,0,115.513442993164,115.51344
21517,1614459801,16144598,N_NH_O_All,sov,auto,161,161,161,161,62500,62500,1,5,5,5,ilvs,MD,0,173.883392333984,170.47392
21520,1614459801,16144598,N_NH_O_All,sov,auto,198,198,116,116,62500,62500,1,5,5,5,ilvs,PM,0,173.883392333984,170.47392
21522,1614459801,16144598,N_NH_OME_All,sov,auto,116,116,151,151,62500,62500,1,5,5,5,ilvs,PM,0,222.570755004883,170.47392
21527,1614460201,16144602,N_NH_O_All,sov,auto,1780,1780,1784,1784,37500,37500,1,4,4,4,ilvs,MD,0,126.893333435059,97.61025
21528,1614460201,16144602,N_NH_O_All,sov,auto,1784,1784,1800,1800,37500,37500,1,4,4,2,ilvs,MD,0,126.893333435059,97.61025
21538,1614461201,16144612,N_NH_OME_All,hov2,auto,2402,2402,2404,2404,125000,125000,0,7,7,7,ihvs,NT,0,122.918739318848,85.4742
21533,1614461201,16144612,N_NH_O_All,hov2,auto,2404,2404,NA,NA,125000,125000,0,7,7,NA,ihvs,MD,0,96.0302658081055,85.4742
21544,1614461501,16144615,N_NH_OME_All,sov,auto,2448,2448,1701,1701,200000,100000,0,2,2,2,ihvs,NT,0,561.538696289063,363.31437
21543,1614461501,16144615,N_NH_OME_All,sov,auto,1677,1677,2448,2448,200000,100000,0,2,2,2,ihvs,PM,0,561.538696289063,363.31437
21582,1614462702,16144627,W_NH_O_All,sov,auto,943,943,929,929,87500,43750,1,83,83,83,ihvs,MD,0,260.403961181641,238.59625
21578,1614462702,16144627,W_NH_WR_All,walkbike,nonmotorized,948,948,943,943,87500,43750,1,83,83,83,ihvs,MD,0,260.403961181641,238.59625
21577,1614462702,16144627,W_NH_WR_All,walkbike,nonmotorized,943,943,948,948,87500,43750,1,83,83,83,ihvs,MD,0,260.403961181641,238.59625
21580,1614462702,16144627,W_NH_WR_All,sov,auto,943,943,960,960,87500,43750,1,83,83,83,ihvs,MD,0,260.403961181641,238.59625
21590,1614470201,16144702,N_NH_O_All,walkbike,nonmotorized,174,174,143,143,37500,37500,1,5,5,5,v0,NT,1,88.6713714599609,53.28808
21589,1614470201,16144702,N_NH_OME_All,walkbike,nonmotorized,163,163,174,174,37500,37500,1,5,5,5,v0,NT,1,88.6713714599609,53.28808
21594,1614472001,16144720,N_NH_OME_All,sov,auto,3072,3072,2583,2583,87500,29166.666666666668,1,2,2,82,ihvs,MD,0,1040.29748535156,796.79644
21595,1614472001,16144720,N_NH_OME_All,hov2,auto,2583,2583,2739,2739,87500,29166.666666666668,1,82,82,82,ihvs,MD,0,1040.29748535156,796.79644
21597,1614472001,16144720,N_NH_O_All,hov2,auto,2762,2762,2741,2741,87500,29166.666666666668,1,82,82,82,ihvs,PM,0,1040.29748535156,796.79644
21596,1614472001,16144720,N_NH_OME_All,hov2,auto,2739,2739,2762,2762,87500,29166.666666666668,1,82,82,82,ihvs,MD,0,1040.29748535156,796.79644
21593,1614472001,16144720,N_NH_OME_All,sov,auto,2524,2524,3072,3072,87500,29166.666666666668,1,82,82,2,ihvs,MD,0,1040.29748535156,796.79644
21602,1614475801,16144758,W_NH_O_All,sov,auto,1677,1677,2410,2410,200000,100000,0,2,2,7,ihvs,PM,0,45.3310737609863,33.20958
21608,1614477001,16144770,W_NH_WR_All,sov,auto,394,394,116,116,125000,62500,1,5,5,5,ihvs,MD,0,93.3190002441406,96.90447
21607,1614477001,16144770,W_NH_WR_All,sov,auto,308,308,394,394,125000,62500,1,5,5,5,ihvs,MD,0,93.3190002441406,96.90447
21613,1614479401,16144794,W_NH_O_All,sov,auto,2733,2733,2703,2703,87500,43750,1,82,82,82,ihvs,MD,0,243.368179321289,238.59625
21615,1614479401,16144794,W_NH_O_All,sov,auto,2740,2740,2733,2733,87500,43750,1,82,82,82,ihvs,MD,0,243.368179321289,238.59625
21614,1614479401,16144794,W_NH_O_All,sov,auto,2703,2703,2740,2740,87500,43750,1,82,82,82,ihvs,MD,0,311.511260986328,238.59625
21620,1614479402,16144794,W_NH_O_All,sov,auto,2739,2739,1447,1447,87500,43750,1,82,82,2,ihvs,AM,0,243.368179321289,238.59625
21626,1614479402,16144794,W_NH_WR_All,other_auto,auto,1447,1447,1701,1701,87500,43750,1,2,2,2,ihvs,MD,0,243.368179321289,238.59625
21622,1614479402,16144794,W_NH_WR_All,other_auto,auto,2807,2807,1711,1711,87500,43750,1,83,83,2,ihvs,MD,0,243.368179321289,238.59625
21624,1614479402,16144794,W_NH_WR_All,other_auto,auto,1447,1447,1952,1952,87500,43750,1,2,2,84,ihvs,MD,0,243.368179321289,238.59625
21621,1614479402,16144794,W_NH_WR_All,other_auto,auto,1447,1447,2807,2807,87500,43750,1,2,2,83,ihvs,MD,0,243.368179321289,238.59625
21632,1614480001,16144800,W_NH_O_All,sov,auto,2501,2501,659,659,62500,31250,1,82,82,81,ilvs,AM,0,164.408660888672,123.98844
21633,1614480001,16144800,W_NH_O_All,sov,auto,659,659,2555,2555,62500,31250,1,81,81,82,ilvs,PM,0,164.408660888672,123.98844
21634,1614480001,16144800,W_NH_O_All,sov,auto,2555,2555,2573,2573,62500,31250,1,82,82,2,ilvs,PM,0,210.443099975586,123.98844
21638,1614480002,16144800,N_NH_O_All,hov2,auto,2732,2732,1726,1726,62500,31250,1,82,82,2,ilvs,MD,0,210.443099975586,123.98844
21637,1614480002,16144800,N_NH_OME_All,hov2,auto,1726,1726,2732,2732,62500,31250,1,2,2,82,ilvs,AM,0,210.443099975586,123.98844
21642,1614480005,16144800,N_NH_O_All,hov2,auto,2732,2732,1726,1726,62500,31250,1,82,82,2,ilvs,MD,0,123.988426208496,123.98844
21641,1614480005,16144800,N_NH_OME_All,hov2,auto,1726,1726,2732,2732,62500,31250,1,2,2,82,ilvs,AM,0,123.988426208496,123.98844
21645,1614482001,16144820,N_NH_O_All,hov3,auto,2291,2291,2356,2356,125000,62500,1,3,3,3,ihvs,MD,0,98.3195953369141,72.02901
21651,1614483001,16144830,W_NH_WR_All,walkbike,nonmotorized,211,211,208,208,62500,31250,1,5,5,5,ilvs,MD,0,225.564819335938,170.10922
21650,1614483001,16144830,W_NH_WR_All,walkbike,nonmotorized,208,208,211,211,62500,31250,1,5,5,5,ilvs,AM,0,225.564819335938,170.10922
21652,1614483001,16144830,W_NH_O_All,hov2,auto,208,208,802,802,62500,31250,1,5,5,82,ilvs,PM,0,225.564819335938,170.10922
21655,1614483002,16144830,W_NH_O_All,sov,auto,576,576,94,94,62500,31250,1,1,1,5,ilvs,AM,0,225.564819335938,170.10922
21656,1614483002,16144830,W_NH_O_All,sov,auto,94,94,576,576,62500,31250,1,5,5,1,ilvs,PM,0,225.564819335938,170.10922
21659,1614483003,16144830,N_NH_K12_All,walkbike,nonmotorized,576,576,561,561,62500,31250,1,1,1,1,ilvs,PM,0,170.109222412109,170.10922
21660,1614483003,16144830,N_NH_O_All,walkbike,nonmotorized,561,561,576,576,62500,31250,1,1,1,1,ilvs,PM,0,170.109222412109,170.10922
21663,1614483004,16144830,N_NH_K12_All,walkbike,nonmotorized,208,208,208,208,62500,31250,1,5,5,5,ilvs,MD,0,170.109222412109,170.10922
21665,1614483004,16144830,N_NH_OME_All,hov2,auto,208,208,802,802,62500,31250,1,5,5,82,ilvs,PM,0,170.109222412109,170.10922
21668,1614483301,16144833,W_NH_O_All,sov,auto,1613,1613,141,141,62500,62500,1,3,3,5,ilvs,NT,0,44.0295600891113,33.2048
21676,1614485601,16144856,W_NH_O_All,eb,transit,1296,1296,519,519,125000,62500,1,6,6,7,ihvs,PM,0,58.0517311096191,33.22558
21673,1614485601,16144856,W_NH_O_All,eb,transit,519,519,1293,1293,125000,62500,1,7,7,6,ihvs,AM,0,58.0517311096191,33.22558
21674,1614485601,16144856,W_NH_O_All,walkbike,nonmotorized,1293,1293,1296,1296,125000,62500,1,6,6,6,ihvs,AM,0,45.3529167175293,33.22558
