"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
798,7.05721,0.00,0.00,59.0329,53.7315,32.3507,0.00,0.00,0.409572,42.7888,13.1567,11.3701,7.68321,0.00,0.182629
799,6.95879,0.00,0.00,190.994,168.848,135.825,0.00,0.00,1.6029,590.396,182.411,141.115,111.913,0.00,1.92836
800,7.02351,0.00,0.00,112.285,81.505,49.9153,0.00,0.00,0.73052,154.187,54.2065,40.8348,60.924,0.00,0.652829
801,7.09319,0.00,0.00,53.938,56.4117,33.643,0.00,0.00,0.277938,35.0797,13.833,11.8972,12.23,0.00,0.132493
802,7.50018,0.00,0.340099,146.502,111.58,99.7939,126.405,0.00,0.916239,312.738,89.82,59.8359,54.1385,0.00,0.798138
803,6.62932,0.00,0.00,20.3489,21.213,12.1769,0.00,0.00,0.223732,24.3748,8.42095,7.08925,6.7567,0.00,0.0974897
804,6.15589,0.00,0.00,57.7352,45.3786,26.7512,0.00,0.00,0.446958,53.1487,19.0341,14.5886,20.9533,0.00,0.22004
805,6.47038,0.00,0.00,29.7103,38.8409,22.3974,0.00,0.00,0.464082,29.1518,10.6779,8.74045,10.1096,0.00,0.11883
806,6.55942,0.00,0.00,51.8225,46.7836,28.1581,0.00,0.00,0.41817,34.6568,16.0695,10.0312,29.5078,0.00,0.145102
807,6.82825,0.00,0.00,66.7705,58.4485,35.4781,0.00,0.00,0.586701,42.2879,16.3259,12.0629,20.7822,0.00,0.178603
808,6.10378,0.00,0.00,60.5162,50.3394,29.422,0.00,0.00,0.529833,52.7188,17.9132,14.974,14.3924,0.00,0.213824
809,6.56401,0.00,0.00,61.5132,52.5298,31.3242,0.00,0.00,0.514414,41.7854,15.6339,11.8326,18.4443,0.00,0.175563
810,6.88154,0.00,0.00,16.4844,25.9655,14.8976,0.00,0.00,0.189923,16.7454,5.86137,4.89935,4.91379,0.00,0.0683412
811,5.19892,0.00,0.00,24.1775,37.9287,19.9853,0.00,0.00,0.175499,16.5192,7.80922,4.76333,14.675,0.00,0.0558959
812,5.04054,0.00,0.00,36.2431,65.6677,34.4873,0.00,0.00,0.15061,11.6884,3.82377,2.93299,3.77395,0.00,0.039657
813,5.28306,0.00,0.00,22.752,19.9287,10.9844,0.00,0.00,0.131769,20.0793,11.0224,5.48786,26.4217,0.00,0.0734047
814,7.49306,0.00,0.00,64.919,55.4933,33.4543,0.00,0.00,0.233334,54.7692,14.5043,12.64,5.07845,0.00,0.228255
815,6.15202,0.00,0.00,66.3087,53.738,31.2667,0.00,0.00,0.388852,62.4964,19.9065,16.7855,13.9325,0.00,0.246488
816,6.34231,0.00,0.00,32.0207,29.8148,17.0073,0.00,0.00,0.28134,28.0607,9.13227,7.37344,7.73608,0.00,0.109443
817,5.67399,0.00,0.00,13.2884,23.781,12.7332,0.00,0.00,0.111883,10.384,4.07588,3.59163,3.29293,0.00,0.0337085
818,5.79145,0.00,0.00,65.3305,58.2425,33.1291,0.00,0.00,0.339258,63.8626,20.2915,16.7444,15.3834,0.00,0.24324
819,5.88568,0.00,0.00,69.2336,73.1915,63.2869,0.00,0.00,0.666582,165.212,44.5233,25.9926,16.8222,0.00,0.226466
820,6.55223,0.00,0.00,86.7602,58.2343,35.058,0.00,0.00,0.598942,123.986,41.9026,35.7526,30.9144,0.00,0.474758
821,7.25282,0.00,0.00,106.054,87.7375,52.6785,0.00,0.00,0.772643,155.596,48.0931,41.7794,27.6457,0.00,0.640669
822,7.36342,0.00,0.478606,134.483,113.969,70.0883,121.323,0.00,0.937686,211.305,70.633,61.7539,46.1641,0.00,0.884276
823,7.53056,0.00,0.814474,108.538,101.211,106.763,89.3247,0.00,0.623046,215.916,57.324,35.361,17.1083,0.00,0.357675
824,6.87915,0.00,0.00,98.9051,101.541,62.1352,0.00,0.00,0.338776,69.411,22.2949,19.1685,14.5859,0.00,0.299846
825,7.58374,0.00,0.00,147.35,142.753,85.0103,0.00,0.00,1.17671,329.89,105.984,93.6277,60.8778,0.00,1.30268
826,7.64683,0.00,0.00,144.972,120.059,72.8964,0.00,0.00,0.971139,177.583,57.4974,49.6846,37.3209,0.00,0.745993
827,6.86765,0.00,0.00,38.3826,39.0605,23.2667,0.00,0.00,0.174176,24.5665,8.4127,6.85987,7.41917,0.00,0.103614
874,7.4074,0.00,0.00,123.879,110.863,62.5154,0.00,0.00,1.60036,195.829,62.361,50.5961,50.4131,0.00,0.930549
875,6.94245,0.00,0.00,65.492,46.368,26.2396,0.00,0.00,0.579846,101.05,28.7859,24.4228,15.3885,0.00,0.490523
876,6.36082,0.00,0.00,62.6038,54.8139,31.0027,0.00,0.00,0.862329,73.855,27.0047,19.8991,33.0091,0.00,0.34146
877,5.7461,0.00,0.00,38.2864,34.5753,18.7207,0.00,0.00,0.54194,39.1189,12.0975,10.1597,8.1552,0.00,0.168033
878,6.69914,0.00,0.00,55.5249,41.196,24.0968,0.00,0.00,0.784146,68.5069,19.3673,16.8244,8.80476,0.00,0.31969
879,6.61808,0.00,0.00,79.1913,62.4894,34.694,0.00,0.00,0.70566,93.8545,29.4149,22.9886,26.1824,0.00,0.456229
880,6.3275,0.00,0.00,58.4883,57.4614,33.0145,0.00,0.00,0.954435,50.0443,16.6021,13.049,15.7078,0.00,0.238203
881,6.79584,0.00,0.00,72.5179,68.4337,40.102,0.00,0.00,1.05376,63.0015,22.0808,16.1669,26.2336,0.00,0.305709
882,6.80982,0.00,0.00,51.7877,42.8934,25.4076,0.00,0.00,0.765635,55.8746,19.4647,15.3955,19.1913,0.00,0.257983
883,6.37202,0.00,0.00,26.2971,23.1108,13.4962,0.00,0.00,0.431505,22.0717,8.77458,6.62444,10.9136,0.00,0.098872
884,6.54206,0.00,0.00,59.2225,47.7072,27.627,0.00,0.00,0.653071,58.8164,19.9302,15.4484,20.0456,0.00,0.278316
885,7.28437,0.00,0.00,72.4177,43.9211,26.5298,0.00,0.00,0.464849,115.437,31.9597,27.8647,13.2399,0.00,0.575538
886,7.24433,0.00,0.00,39.6003,43.7635,49.3251,0.00,0.00,0.636813,134.61,35.7313,17.3547,15.5348,0.00,0.123819
887,6.91465,0.00,0.00,57.1305,35.0404,19.7984,0.00,0.00,0.260387,89.3558,24.6699,21.5294,10.0515,0.00,0.430014
888,6.45591,0.00,0.00,55.809,53.1706,57.9597,0.00,0.00,0.757051,173.681,47.5566,24.9386,21.2969,0.00,0.177962
889,6.42143,0.00,0.00,8.25696,9.69793,5.50767,0.00,0.00,0.135323,6.01694,1.85519,1.54405,1.28628,0.00,0.0285531
890,6.56574,0.00,0.00,72.6345,61.5115,60.3264,0.00,0.00,0.718713,194.756,51.5961,26.8163,23.4371,0.00,0.267945
891,5.73418,0.00,0.00,29.565,26.071,14.5827,0.00,0.00,0.251985,20.194,6.33202,5.11943,5.05546,0.00,0.0910826
892,5.44073,0.00,0.00,20.598,13.5729,7.55287,0.00,0.00,0.106158,17.158,5.28168,4.18208,4.39642,0.00,0.0782989
893,6.07505,0.00,0.00,34.0858,25.4098,14.649,0.00,0.00,0.239215,22.9896,6.74243,5.81323,3.55925,0.00,0.107373
894,5.56341,0.00,0.00,42.7853,35.4699,18.7691,0.00,0.00,0.273397,36.0497,15.3929,8.99253,29.2377,0.00,0.163104
895,5.88276,0.00,0.00,70.2969,60.8976,32.4948,0.00,0.00,0.449494,61.4449,20.1442,15.5894,19.5003,0.00,0.276353
896,5.95308,0.00,0.00,19.1555,17.9655,9.84613,0.00,0.00,0.27788,16.5048,8.28112,4.15684,19.1918,0.00,0.0765157
897,5.98447,0.00,0.00,4.36978,6.24553,3.16725,0.00,0.00,0.158388,6.80702,4.45385,2.76825,9.33779,0.00,0.024142
898,6.04673,0.00,0.00,50.8101,42.0062,23.5807,0.00,0.00,0.423502,40.0042,16.0452,10.5038,25.6615,0.00,0.188429
899,5.98081,0.00,0.00,34.8692,29.6953,16.8714,0.00,0.00,0.30611,24.8244,13.1305,6.67455,30.688,0.00,0.115562
900,5.98638,0.00,0.00,5.2429,8.29912,4.36146,0.00,0.00,0.133973,6.11252,2.83263,1.97348,4.4853,0.00,0.0252815
901,6.83725,0.00,0.00,204.741,194.482,103.712,0.00,0.00,1.20167,291.799,88.016,70.8485,66.8402,0.00,1.37265
902,6.86515,0.00,0.00,82.9446,86.6673,51.8419,0.00,0.00,0.820288,62.2583,19.2547,16.4354,12.0826,0.00,0.29776
903,6.35031,0.00,0.00,77.376,83.147,48.0881,0.00,0.00,0.989871,72.5191,22.874,19.1335,16.2394,0.00,0.328689
904,7.13837,0.00,0.00,97.6034,109.942,101.713,0.00,0.00,1.10865,242.124,61.4844,32.1697,16.9559,0.00,0.290679
905,6.99371,0.00,0.023335,141.616,116.333,65.4212,127.551,0.00,1.15307,163.804,49.4333,40.3605,35.5903,0.00,0.787763
906,6.15662,0.00,0.00,8.84744,12.8159,7.18594,0.00,0.00,0.217735,10.3978,3.36575,2.90517,2.19643,0.00,0.04745
907,6.92545,0.00,0.00,79.7561,66.2533,39.4505,0.00,0.00,0.555323,61.0942,18.2726,15.3844,11.3827,0.00,0.297551
908,6.72077,0.00,0.00,69.6615,53.8831,32.1673,0.00,0.00,0.441966,57.5281,16.3429,14.0019,8.20788,0.00,0.282494
909,6.7273,0.00,0.00,45.7745,37.3359,22.6673,0.00,0.00,0.445045,32.3862,10.7787,9.15127,7.91661,0.00,0.149778
910,6.91358,0.00,0.00,150.495,175.914,162.778,0.00,0.00,2.55445,346.485,94.5629,59.0519,42.3417,0.00,0.817441
911,6.82337,0.00,0.00,87.2438,64.2959,36.093,0.00,0.00,0.606597,122.972,34.1744,29.6994,14.6651,0.00,0.609837
912,6.31716,0.00,0.00,31.1829,42.2026,23.6957,0.00,0.00,0.530691,33.5994,14.3361,8.93445,25.1803,0.00,0.155337
913,6.51032,0.00,0.00,28.8397,43.0101,47.6369,0.00,0.00,0.825278,173.24,43.4581,22.3435,8.44181,0.00,0.165636
914,6.45872,0.00,0.00,26.9798,26.9932,15.5624,0.00,0.00,0.369822,26.0743,8.75105,7.40831,6.58171,0.00,0.118419
915,6.34951,0.00,0.00,9.79485,15.7675,8.63743,0.00,0.00,0.289941,17.0693,6.39256,4.90401,7.32171,0.00,0.0765274
916,6.5845,0.00,0.00,87.1019,94.4995,110.214,0.00,0.00,1.50821,266.962,67.6383,36.1166,14.6403,0.00,0.303915
917,6.65785,0.00,0.00,123.971,123.763,113.054,0.00,0.00,1.25392,292.276,75.7492,44.3664,21.8787,0.00,0.498474
918,6.59791,0.00,0.00,93.0419,93.6042,95.5998,0.00,0.00,1.17475,258.833,65.4458,35.6472,14.2928,0.00,0.337033
919,6.62102,0.00,0.00,15.72,24.5653,14.1006,0.00,0.00,0.478546,27.725,9.36063,8.06883,6.62615,0.00,0.126772
920,6.40758,0.00,0.00,18.3516,21.3783,12.2196,0.00,0.00,0.278365,19.5973,6.84886,5.24404,7.34459,0.00,0.0910458
921,6.40874,0.00,0.00,11.9949,12.6958,7.21573,0.00,0.00,0.170626,10.384,3.51989,3.0136,2.57554,0.00,0.0467605
922,5.81865,0.00,0.00,5.51596,8.88792,4.70359,0.00,0.00,0.158559,9.2653,3.21663,2.56257,3.09447,0.00,0.0412666
923,6.16065,0.00,0.00,24.4735,25.3046,14.2953,0.00,0.00,0.360525,23.4441,10.7421,6.33317,20.7596,0.00,0.107946
924,6.06129,0.00,0.00,46.3534,34.2167,19.2749,0.00,0.00,0.39306,40.4731,12.9939,9.98388,12.5268,0.00,0.192509
925,6.0905,0.00,0.00,16.4229,19.8224,11.1013,0.00,0.00,0.275426,19.9792,6.52183,5.3681,5.20485,0.00,0.0915857
926,5.93084,0.00,0.00,19.6458,28.9267,15.9542,0.00,0.00,0.341484,20.5442,9.39742,5.85596,17.1124,0.00,0.0932361
927,5.88817,0.00,0.00,13.1183,19.3784,10.4154,0.00,0.00,0.237554,14.9666,4.70125,3.90164,3.42744,0.00,0.0696449
928,6.28922,0.00,0.00,29.4264,23.4245,13.6666,0.00,0.00,0.256293,20.3128,6.61333,5.29809,5.75787,0.00,0.0955546
929,6.42292,0.00,0.00,25.3067,30.4616,17.7146,0.00,0.00,0.426499,22.3399,10.5621,6.40336,20.2359,0.00,0.101246
930,6.418,0.00,0.00,71.9088,53.6761,30.4658,0.00,0.00,0.434363,71.3461,20.4233,17.4577,10.6123,0.00,0.347974
931,7.20247,0.00,0.00,50.705,29.9926,18.8568,0.00,0.00,0.378587,51.6551,16.8561,14.8605,10.1101,0.00,0.239383
932,6.62375,0.00,0.00,13.034,17.4339,9.96809,0.00,0.00,0.265911,11.2991,4.00408,3.1057,4.23126,0.00,0.0528098
933,6.34603,0.00,0.00,26.1705,20.5449,12.0162,0.00,0.00,0.293243,17.2832,5.36516,4.46055,3.79468,0.00,0.0816135
934,6.31628,0.00,0.00,15.3036,16.0459,8.97171,0.00,0.00,0.228019,12.7147,4.08957,3.27102,3.50846,0.00,0.0599347
935,7.25089,0.00,0.666108,65.1382,51.4888,30.5776,75.3359,0.00,0.650354,47.719,15.3105,11.985,13.9755,0.00,0.235874
936,6.82069,0.00,0.00,8.25569,10.119,5.80571,0.00,0.00,0.151306,7.32139,2.27915,1.93421,1.48624,0.00,0.0351416
937,6.78885,0.00,0.00,8.14972,8.7241,5.01485,0.00,0.00,0.142873,8.61498,2.68525,2.31548,1.63073,0.00,0.0408294
938,7.83574,0.00,1.13261,29.7442,38.1193,23.3058,38.5431,0.00,0.52556,22.8475,9.46368,6.04132,15.9399,0.00,0.115444
939,7.89437,0.00,1.13553,58.6259,67.9872,86.8524,45.0935,0.00,1.09695,204.771,51.3554,25.6426,11.2958,0.00,0.192566
940,7.34548,0.00,0.00,74.6815,54.4932,33.848,0.00,0.00,0.53787,76.8167,23.7376,20.4818,14.1256,0.00,0.378701
941,7.22887,0.00,0.184322,27.4713,38.4666,51.206,13.8609,0.00,0.680413,162.104,39.5246,18.8876,4.93075,0.00,0.108544
942,6.90966,0.00,0.00,16.6016,17.0504,10.0274,0.00,0.00,0.231097,11.4698,3.79717,2.9929,3.55408,0.00,0.0556323
943,8.00271,0.00,1.31939,124.172,95.2393,55.6156,119.253,0.00,1.23317,144.947,43.5632,36.4558,28.1475,0.00,0.744944
944,8.0292,0.00,1.42791,73.5263,51.3312,32.5384,77.2958,0.00,0.526165,53.815,17.2374,13.8301,14.5676,0.00,0.273929
945,7.80738,0.00,0.00,73.026,46.2193,29.2638,0.00,0.00,0.690861,83.135,27.9036,24.6013,17.6713,0.00,0.388682
946,7.95594,0.00,1.08039,95.9971,72.4832,44.5007,98.731,0.00,0.942694,97.3019,29.7772,23.7358,23.8656,0.00,0.51397
947,7.83891,0.00,0.00,104.82,66.3291,39.2825,0.00,0.00,0.613735,189.326,53.5247,45.7136,26.9205,0.00,0.953638
948,7.8014,0.00,1.03446,74.3753,53.5072,33.4933,73.8389,0.00,0.873815,71.5865,22.506,18.3162,17.5391,0.00,0.369601
949,8.55941,0.00,1.14346,174.326,148.077,114.549,123.106,0.00,2.75879,341.551,92.4896,67.5343,33.6197,0.00,1.19131
950,7.75542,0.00,0.370663,86.089,54.5384,33.3096,73.5356,0.00,0.716011,113.831,36.8867,32.2056,22.8758,0.00,0.537975
951,8.52925,0.00,0.398001,153.324,122.195,108.144,108.942,0.00,1.5259,500.937,133.825,102.932,45.2983,0.00,1.89651
952,7.85234,0.00,0.0953889,73.8578,64.9274,70.1189,49.6151,0.00,0.997314,174.874,48.5062,29.5494,15.718,0.00,0.249359
953,8.88223,0.00,0.268334,114.44,82.4454,50.5224,89.6529,0.00,1.28525,156.985,49.111,40.5971,35.982,0.00,0.772716
954,8.49847,0.00,0.00,101.748,90.855,97.2838,0.00,0.00,1.4456,203.107,53.3007,33.8238,14.7426,0.00,0.438298
955,7.87717,0.00,0.00,4.23935,6.18634,3.5765,0.00,0.00,0.128345,5.48611,2.04264,1.8172,1.47822,0.00,0.023681
956,8.51786,0.00,0.00,128.767,89.3841,53.3419,0.00,0.00,1.45123,258.645,72.9783,63.7586,31.7592,0.00,1.29793
957,8.81162,0.00,0.20496,166.409,124.029,68.6097,105.754,0.00,1.91035,503.853,142.383,123.759,64.4291,0.00,2.52034
958,8.84178,0.00,0.435814,98.3803,66.4158,41.7042,66.816,0.00,1.17684,104.062,31.0116,26.7491,16.9935,0.00,0.514018
959,8.13468,0.00,0.272818,17.8577,17.6038,10.5832,11.0789,0.00,0.317733,16.3986,5.3976,4.65812,3.63738,0.00,0.0771303
960,8.64267,0.00,1.17899,186.62,158.652,90.6863,115.63,0.00,3.2359,261.167,82.919,72.8191,47.8726,0.00,1.26434
961,8.80688,0.00,1.59041,184.441,157.694,91.2346,132.338,0.00,3.31055,238.084,78.8858,68.8497,51.1387,0.00,1.16771
962,7.7937,0.00,0.905124,52.6704,42.1581,25.6014,43.0925,0.00,0.705877,43.5389,13.9751,12.1231,8.76791,0.00,0.207393
963,7.12376,0.00,0.00,52.0127,37.5341,22.8621,0.00,0.00,0.431639,52.7153,16.0065,13.5628,10.0039,0.00,0.254786
964,7.14957,0.00,0.255415,9.3444,8.28574,4.89601,7.45963,0.00,0.139579,7.49292,2.30584,1.99455,1.34253,0.00,0.035979
965,7.62463,0.00,0.664616,74.4191,63.8743,60.698,68.602,0.00,0.856288,155.037,40.8922,23.4304,13.9299,0.00,0.25367
966,6.57323,0.00,0.00,52.4353,52.9532,31.2662,0.00,0.00,0.673596,45.8694,16.5049,13.1285,16.5829,0.00,0.209925
967,6.94595,0.00,0.00,120.994,123.158,73.5454,0.00,0.00,1.30832,138.347,43.1345,36.3606,29.0547,0.00,0.659935
968,6.78127,0.00,0.00,70.2181,68.131,68.1995,0.00,0.00,0.914592,199,52.317,27.9414,20.2154,0.00,0.276365
969,6.81161,0.00,0.00,55.8319,62.6853,65.396,0.00,0.00,0.889522,179.276,45.3827,24.259,9.73337,0.00,0.208955
970,6.67194,0.00,0.00,74.2507,72.3518,42.0407,0.00,0.00,0.777337,86.2226,27.3032,22.9804,19.0661,0.00,0.410108
971,7.19601,0.00,0.00,98.5976,67.777,39.703,0.00,0.00,0.672827,155.066,45.1233,39.4304,21.5473,0.00,0.761736
972,7.27805,0.00,0.00,95.0106,68.7684,42.0404,0.00,0.00,0.983472,119.351,38.282,33.5086,22.9529,0.00,0.564158
973,6.91397,0.00,0.00,83.2374,74.2117,44.0735,0.00,0.00,1.13848,112.758,35.0279,30.52,20.0694,0.00,0.539982
974,6.72927,0.00,0.00,90.1979,79.5877,48.6518,0.00,0.00,0.99007,167.159,48.2952,33.5941,26.1363,0.00,0.500351
975,7.11417,0.00,0.00,51.9792,42.3003,25.7155,0.00,0.00,0.833668,48.3565,15.3973,13.2865,9.73996,0.00,0.227447
976,7.46615,0.00,0.00,98.1739,70.7752,41.4038,0.00,0.00,0.67636,126.651,38.9235,32.0586,28.0447,0.00,0.61903
977,7.21694,0.00,0.00,108.684,78.7542,44.6499,0.00,0.00,0.853794,163.997,48.1502,41.703,24.8455,0.00,0.793669
978,7.15176,0.00,0.00,56.2155,42.0437,25.4697,0.00,0.00,0.810351,58.9105,17.765,15.4283,9.66117,0.00,0.282848
979,7.12148,0.00,0.00,61.1456,36.8171,22.461,0.00,0.00,0.341374,65.9892,18.5881,16.251,8.00815,0.00,0.327225
980,6.88115,0.00,0.00,58.4162,42.3306,25.8402,0.00,0.00,0.513248,52.1638,18.2045,15.609,13.8566,0.00,0.236739
981,6.5377,0.00,0.00,50.9624,52.6035,31.1661,0.00,0.00,0.590571,39.2245,14.4915,10.3555,18.9337,0.00,0.18994
982,6.71817,0.00,0.00,69.8904,67.716,49.8859,0.00,0.00,0.900608,168.029,48.1959,29.3617,28.2463,0.00,0.36435
983,6.64164,0.00,0.00,27.8821,27.3857,16.0859,0.00,0.00,0.423601,25.0104,12.2152,7.23939,24.2325,0.00,0.115186
984,8.26657,0.00,1.37193,188.931,163.223,99.8069,142.415,0.00,3.58597,274.946,81.5586,70.7341,42.8925,0.00,1.37704
985,8.24039,0.00,1.22802,191.167,149.973,90.9789,154.28,0.00,2.04255,267.882,76.0178,65.2213,37.7354,0.00,1.3622
986,7.70923,0.00,0.123685,64.9245,87.6937,53.1492,57.1225,0.00,0.941495,45.153,15.5068,12.47,14.3525,0.00,0.218565
987,8.3821,0.00,1.48326,170.192,183.824,199.33,134.336,0.00,2.7902,337.288,86.0718,47.5669,24.641,0.00,0.540333
988,8.51637,0.00,1.43946,163.601,139.907,87.4403,140.025,0.00,1.92569,168.297,49.8647,41.1604,33.2383,0.00,0.868247
989,8.20086,0.00,1.26698,87.3824,85.7411,52.8043,79.8541,0.00,0.874765,44.5303,14.7643,11.223,15.2424,0.00,0.225758
990,8.58953,0.00,1.48683,76.454,57.9685,38.099,56.5076,0.00,0.784065,45.5796,13.6046,11.8338,7.15078,0.00,0.228233
991,9.00312,0.00,0.808974,247.94,207.305,119.668,159.237,0.00,2.70329,463.074,128.213,111.847,52.9155,0.00,2.37639
992,8.13815,0.00,1.23246,147.511,179.709,168.611,129.447,0.00,2.78711,309.492,83.3901,47.2599,35.9135,0.00,0.53827
993,8.30687,0.00,1.17631,113.648,168.191,159.972,97.2523,0.00,2.36415,270.277,72.5418,36.4624,32.6523,0.00,0.289773
994,8.21667,2.0164,0.00,180.311,164.885,99.3578,0.00,1.22983,2.34404,345.846,95.849,83.7901,39.0945,1.85397,1.76931
995,8.41918,1.29754,0.00,179.995,159.689,103.898,0.00,1.03428,2.11015,355.737,95.4705,73.7137,32.1137,1.0697,1.36596
996,9.08127,0.00,0.52706,189.465,159.71,101.659,117.453,0.00,2.82318,197.669,54.1174,47.2392,21.3515,0.00,1.01815
997,7.30701,0.00,0.00,45.5905,71.2436,43.0955,0.00,0.00,0.721003,33.6623,11.5752,9.20145,11.0752,0.00,0.163573
998,7.74163,0.00,0.00,85.588,76.3733,48.0754,0.00,0.00,0.779488,57.9833,17.3453,14.6342,10.6999,0.00,0.290162
999,7.59439,0.00,0.318442,75.4798,65.9354,41.0358,67.1366,0.00,0.732829,60.4952,19.1711,16.1019,13.4956,0.00,0.296318
1000,7.57177,0.00,0.00,106.579,111.151,68.2011,0.00,0.00,1.10097,74.1464,24.3263,20.837,16.818,0.00,0.352896
1001,7.14478,0.00,0.00,16.8157,18.0955,10.8488,0.00,0.00,0.513322,26.7856,11.2971,10.1279,9.3321,0.00,0.105792
1002,7.33995,0.00,0.00,143.025,126.651,110.371,0.00,0.00,1.35406,374.833,97.6173,66.2986,27.6973,0.00,1.03424
1003,7.89147,0.00,0.884903,74.2682,71.6601,44.696,58.7552,0.00,1.43301,61.6749,18.639,15.8687,11.2671,0.00,0.307155
1004,7.29596,0.00,0.00,129.885,111.799,66.3856,0.00,0.00,1.86705,218.516,82.0292,71.3608,65.5392,0.00,0.969877
1005,7.71289,0.00,0.00,18.6673,24.7224,14.8174,0.00,0.00,0.281174,12.6559,5.85252,3.32148,11.8441,0.00,0.0612857
1006,7.62245,0.00,0.00,160.457,117.753,69.0798,0.00,0.00,0.940946,285.002,79.1303,68.9873,33.1164,0.00,1.43113
1007,7.9078,0.00,0.236053,179.899,168.351,101.736,148.479,0.00,1.4886,255.41,72.2935,61.4554,37.5541,0.00,1.31478
1008,7.52197,0.00,0.00,57.8546,51.5705,32.0378,0.00,0.00,0.93994,47.405,14.5142,12.0213,10.1635,0.00,0.232849
1009,7.72633,0.00,0.49255,104.691,85.7123,53.253,90.0434,0.00,0.816061,81.9017,26.5998,22.4018,19.3494,0.00,0.397592
1010,7.65148,0.00,0.104711,94.524,99.2445,60.8255,83.9401,0.00,1.16093,81.2088,26.4695,21.309,22.7165,0.00,0.402522
1011,7.4657,0.00,0.00,90.4083,118.146,71.6243,0.00,0.00,1.58487,58.3077,19.0137,15.8088,14.6226,0.00,0.283203
1012,7.76885,0.00,0.00,145.063,139.324,82.4876,0.00,0.00,1.76121,151.958,49.1209,43.1315,29.4796,0.00,0.71821
1013,7.31339,0.00,0.00,68.2372,76.2776,45.9794,0.00,0.00,0.790389,45.8883,15.4962,12.81,12.8265,0.00,0.215329
1014,6.83887,0.00,0.00,19.3638,28.3019,16.4813,0.00,0.00,0.46278,23.1923,7.67344,6.17447,6.73015,0.00,0.111226
1015,7.42517,0.00,0.00,61.2945,55.1284,34.226,0.00,0.00,1.10587,46.0549,13.2447,11.5705,6.12159,0.00,0.227641
1016,7.44717,0.00,0.00,74.3723,78.8254,48.2361,0.00,0.00,0.933201,53.4541,18.7193,14.9159,18.1773,0.00,0.251966
1017,7.28936,0.00,0.00,84.5805,71.0586,43.566,0.00,0.00,0.594929,59.9377,17.3977,14.7488,9.78139,0.00,0.300401
1018,8.2213,0.00,1.14817,166.903,167.941,102.138,150.936,0.00,2.66425,134.087,47.4197,36.0604,52.3582,0.00,0.660119
1019,7.71494,0.00,0.324312,127.677,110.38,66.1734,113.551,0.00,0.915183,104.51,33.1648,25.9645,29.7962,0.00,0.525528
1020,7.11251,0.00,0.00,43.6274,46.7418,28.0045,0.00,0.00,0.589942,34.0768,11.0531,9.05731,8.88366,0.00,0.165529
1021,8.00971,0.00,0.669098,48.5318,69.5728,42.3266,34.4957,0.00,0.700413,25.5319,8.52914,7.02432,7.04102,0.00,0.124106
1022,6.7927,0.00,0.00,69.315,64.426,38.3144,0.00,0.00,0.705457,57.8468,20.323,15.0582,23.6147,0.00,0.280931
1023,6.76201,0.00,0.00,44.1913,52.4159,30.9079,0.00,0.00,0.741036,44.6937,15.6333,12.0024,16.7144,0.00,0.215889
1024,6.78915,0.00,0.00,81.1472,73.0042,42.7975,0.00,0.00,0.671015,62.8645,22.9376,16.0147,30.9812,0.00,0.308525
1025,7.41247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1026,7.4017,0.00,0.00,87.2758,117.844,87.2549,0.00,0.00,1.595,159.74,41.9684,23.521,14.613,0.00,0.250259
1027,7.44343,0.00,0.00,77.7466,82.1682,51.0059,0.00,0.00,0.755158,52.0702,16.3589,13.9969,10.4775,0.00,0.251802
1028,7.08207,0.00,0.00,152.546,170.855,147.251,0.00,0.00,1.98401,308.168,82.9595,51.0728,32.0393,0.00,0.647002
1029,6.91662,0.00,0.00,50.3884,70.2413,40.9826,0.00,0.00,0.882934,54.3724,21.2626,14.7276,30.6515,0.00,0.26254
1030,7.48786,0.00,0.00,26.5853,28.8781,17.4388,0.00,0.00,0.363554,24.5493,7.43728,6.36868,4.39867,0.00,0.119112
1031,6.92019,0.00,0.00,80.2747,77.0102,46.4457,0.00,0.00,0.644115,46.3224,13.8867,11.6987,8.6659,0.00,0.226609
1032,7.94169,0.00,0.00,245.131,238.863,133.55,0.00,0.00,2.73605,602.012,165.87,143.339,71.8487,0.00,3.06464
1033,7.66776,0.00,0.00,210.784,201.13,122.611,0.00,0.00,2.62618,280.289,83.3522,70.5625,49.985,0.00,1.39124
1034,7.6175,0.00,0.00,135.92,176.037,164.871,0.00,0.00,2.14795,302.422,78.7444,45.8747,22.1462,0.00,0.504565
1035,7.91212,0.00,0.00,126.066,119.472,75.4069,0.00,0.00,0.845852,77.396,22.9184,18.9796,15.0435,0.00,0.390745
1036,8.32328,0.720019,0.00,268.1,262.365,155.649,0.00,2.84074,3.36761,530.455,150.725,127.193,82.3339,10.9974,2.70893
1037,7.65019,0.00,0.00,219.724,187.824,109.397,0.00,0.00,1.38227,337.121,93.2987,80.4026,41.7983,0.00,1.70362
1038,7.78423,0.00,0.00,93.1419,87.0715,55.1553,0.00,0.00,0.84809,67.88,20.0278,16.9779,11.6985,0.00,0.340427
